file,audio_path,raw_feature_path,msd_track_id,deezer_track_id,sample_rate,duration_sec,frames,cluster_label,distance_to_centroid,is_outlier,cluster_size
5th Ward Boyz - Undercover Gangstas [TRAFKSA128F930F4FA] [deezer-3358206181].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/5th Ward Boyz - Undercover Gangstas [TRAFKSA128F930F4FA] [deezer-3358206181].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/5th Ward Boyz - Undercover Gangstas [TRAFKSA128F930F4FA] [deezer-3358206181].npz,TRAFKSA128F930F4FA,3358206181,22050,29.0,0,5,0.0069615506,False,605
6CycleMind - Across the Universe [TRAYQCQ12903C99425] [deezer-13334334].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/6CycleMind - Across the Universe [TRAYQCQ12903C99425] [deezer-13334334].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/6CycleMind - Across the Universe [TRAYQCQ12903C99425] [deezer-13334334].npz,TRAYQCQ12903C99425,13334334,22050,29.0,0,0,0.01856363,False,556
6CycleMind - Talkin' Bout A Revolution [TRAZJZW12903C99432] [deezer-13334341].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/6CycleMind - Talkin' Bout A Revolution [TRAZJZW12903C99432] [deezer-13334341].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/6CycleMind - Talkin' Bout A Revolution [TRAZJZW12903C99432] [deezer-13334341].npz,TRAZJZW12903C99432,13334341,22050,29.0,0,0,0.02506879,False,556
99 Posse - Rafaniello [TRAMEEC128F9307A54] [deezer-2196999737].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/99 Posse - Rafaniello [TRAMEEC128F9307A54] [deezer-2196999737].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/99 Posse - Rafaniello [TRAMEEC128F9307A54] [deezer-2196999737].npz,TRAMEEC128F9307A54,2196999737,22050,29.0,0,2,0.020301959,False,719
99 Posse - Salario Garantito (Versione Strumentale) [TRAXSYH128F9307A73] [deezer-63984013].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/99 Posse - Salario Garantito (Versione Strumentale) [TRAXSYH128F9307A73] [deezer-63984013].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/99 Posse - Salario Garantito (Versione Strumentale) [TRAXSYH128F9307A73] [deezer-63984013].npz,TRAXSYH128F9307A73,63984013,22050,29.0,0,6,0.045801815,False,538
9th Wonder - Almost Genuine [TRABUTR128F9325453] [deezer-6168457].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/9th Wonder - Almost Genuine [TRABUTR128F9325453] [deezer-6168457].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/9th Wonder - Almost Genuine [TRABUTR128F9325453] [deezer-6168457].npz,TRABUTR128F9325453,6168457,22050,29.0,0,5,0.023112312,False,605
9th Wonder - Saved [TRANZHO128F4289A58] [deezer-10977151].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/9th Wonder - Saved [TRANZHO128F4289A58] [deezer-10977151].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/9th Wonder - Saved [TRANZHO128F4289A58] [deezer-10977151].npz,TRANZHO128F4289A58,10977151,22050,29.0,0,5,0.013864943,False,605
A Challenge Of Honour - Heiliges Feuer [TRAHUAW128F425BA0B] [deezer-16626702].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/A Challenge Of Honour - Heiliges Feuer [TRAHUAW128F425BA0B] [deezer-16626702].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/A Challenge Of Honour - Heiliges Feuer [TRAHUAW128F425BA0B] [deezer-16626702].npz,TRAHUAW128F425BA0B,16626702,22050,29.0,0,3,0.012427221,False,468
A Day To Remember - The Plot To Bomb The Panhandle [TRBEEEP128F426C17D] [deezer-2536844671].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/A Day To Remember - The Plot To Bomb The Panhandle [TRBEEEP128F426C17D] [deezer-2536844671].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/A Day To Remember - The Plot To Bomb The Panhandle [TRBEEEP128F426C17D] [deezer-2536844671].npz,TRBEEEP128F426C17D,2536844671,22050,29.0,0,1,0.019208306,False,772
A Perfect Murder - In Hell [TRBFFKN128F422F3CC] [deezer-1286113512].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/A Perfect Murder - In Hell [TRBFFKN128F422F3CC] [deezer-1286113512].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/A Perfect Murder - In Hell [TRBFFKN128F422F3CC] [deezer-1286113512].npz,TRBFFKN128F422F3CC,1286113512,22050,29.0,0,1,0.017224917,False,772
A Perfect Murder - Within [TRAFYNE128F422F3CB] [deezer-1286113492].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/A Perfect Murder - Within [TRAFYNE128F422F3CB] [deezer-1286113492].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/A Perfect Murder - Within [TRAFYNE128F422F3CB] [deezer-1286113492].npz,TRAFYNE128F422F3CB,1286113492,22050,29.0,0,1,0.02178618,False,772
A Skylit Drive - Ability To Create A War [TRAPYML128F423DF98] [deezer-701518].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/A Skylit Drive - Ability To Create A War [TRAPYML128F423DF98] [deezer-701518].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/A Skylit Drive - Ability To Create A War [TRAPYML128F423DF98] [deezer-701518].npz,TRAPYML128F423DF98,701518,22050,29.0,0,1,0.021461405,False,772
A Static Lullaby - God Bless You (Goddamn it) (Album Version) [TRABKBS128F42823EC] [deezer-583139].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/A Static Lullaby - God Bless You (Goddamn it) (Album Version) [TRABKBS128F42823EC] [deezer-583139].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/A Static Lullaby - God Bless You (Goddamn it) (Album Version) [TRABKBS128F42823EC] [deezer-583139].npz,TRABKBS128F42823EC,583139,22050,29.0,0,1,0.024002353,False,772
A Static Lullaby - Rattlesnake! [TRABEBP12903C9BA03] [deezer-133100948].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/A Static Lullaby - Rattlesnake! [TRABEBP12903C9BA03] [deezer-133100948].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/A Static Lullaby - Rattlesnake! [TRABEBP12903C9BA03] [deezer-133100948].npz,TRABEBP12903C9BA03,133100948,22050,29.0,0,1,0.015646033,False,772
A Tribe Called Quest - Get A Hold [TRBDRIT128F42929A1] [deezer-13163044].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/A Tribe Called Quest - Get A Hold [TRBDRIT128F42929A1] [deezer-13163044].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/A Tribe Called Quest - Get A Hold [TRBDRIT128F42929A1] [deezer-13163044].npz,TRBDRIT128F42929A1,13163044,22050,29.0,0,5,0.012074661,False,605
A Tribe Called Quest - Like It Like That [TRAVELY128F42606F8] [deezer-13163047].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/A Tribe Called Quest - Like It Like That [TRAVELY128F42606F8] [deezer-13163047].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/A Tribe Called Quest - Like It Like That [TRAVELY128F42606F8] [deezer-13163047].npz,TRAVELY128F42606F8,13163047,22050,29.0,0,5,0.011877518,False,605
"A Tribe Called Quest - Scenario (feat. Busta Rhymes, Dinco D & Charlie Brown) (LP Mix) [TRAIBXJ128F4260700] [deezer-14881313].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/A Tribe Called Quest - Scenario (feat. Busta Rhymes, Dinco D & Charlie Brown) (LP Mix) [TRAIBXJ128F4260700] [deezer-14881313].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/A Tribe Called Quest - Scenario (feat. Busta Rhymes, Dinco D & Charlie Brown) (LP Mix) [TRAIBXJ128F4260700] [deezer-14881313].npz",TRAIBXJ128F4260700,14881313,22050,29.0,0,5,0.009317195,False,605
A Tundra - The Doug McComb Over [TRALAZE12903CA5A3B] [deezer-1982432887].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/A Tundra - The Doug McComb Over [TRALAZE12903CA5A3B] [deezer-1982432887].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/A Tundra - The Doug McComb Over [TRALAZE12903CA5A3B] [deezer-1982432887].npz,TRALAZE12903CA5A3B,1982432887,22050,29.0,0,9,0.015960524,False,782
A-FS - Get it Right [TRALZHY12903CAF434] [deezer-5950236].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/A-FS - Get it Right [TRALZHY12903CAF434] [deezer-5950236].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/A-FS - Get it Right [TRALZHY12903CAF434] [deezer-5950236].npz,TRALZHY12903CAF434,5950236,22050,29.0,0,5,0.009267067,False,605
AFI - Affliction [TRAPHZT128F147A02B] [deezer-2253501].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/AFI - Affliction [TRAPHZT128F147A02B] [deezer-2253501].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/AFI - Affliction [TRAPHZT128F147A02B] [deezer-2253501].npz,TRAPHZT128F147A02B,2253501,22050,29.0,0,1,0.0140807275,False,772
"AFI - Darling, I Want To Destroy You [TRBAXDP12903CD1922] [deezer-4255790].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/AFI - Darling, I Want To Destroy You [TRBAXDP12903CD1922] [deezer-4255790].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/AFI - Darling, I Want To Destroy You [TRBAXDP12903CD1922] [deezer-4255790].npz",TRBAXDP12903CD1922,4255790,22050,29.0,0,10,0.027833108,False,660
AFI - Summer Shudder [TRAKQXJ128F147A028] [deezer-2253495].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/AFI - Summer Shudder [TRAKQXJ128F147A028] [deezer-2253495].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/AFI - Summer Shudder [TRAKQXJ128F147A028] [deezer-2253495].npz,TRAKQXJ128F147A028,2253495,22050,29.0,0,10,0.030983228,False,660
AFI - Too Shy To Scream [TRAZKAG12903CD1918] [deezer-4255784].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/AFI - Too Shy To Scream [TRAZKAG12903CD1918] [deezer-4255784].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/AFI - Too Shy To Scream [TRAZKAG12903CD1918] [deezer-4255784].npz,TRAZKAG12903CD1918,4255784,22050,29.0,0,1,0.01778441,False,772
ANAT BEN-DAVID - Moon Boom [TRAERMS128F427EC54] [deezer-2550835872].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/ANAT BEN-DAVID - Moon Boom [TRAERMS128F427EC54] [deezer-2550835872].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/ANAT BEN-DAVID - Moon Boom [TRAERMS128F427EC54] [deezer-2550835872].npz,TRAERMS128F427EC54,2550835872,22050,29.0,0,7,0.015764842,False,678
ANAT BEN-DAVID - Robot Kid [TRAKEOZ128F427EC52] [deezer-2550835862].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/ANAT BEN-DAVID - Robot Kid [TRAKEOZ128F427EC52] [deezer-2550835862].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/ANAT BEN-DAVID - Robot Kid [TRAKEOZ128F427EC52] [deezer-2550835862].npz,TRAKEOZ128F427EC52,2550835862,22050,29.0,0,5,0.02662932,False,605
ANTIGONE RISING - Don't Look Back (Radio Edit) [TRBEOYQ128F42955C3] [deezer-3877231].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/ANTIGONE RISING - Don't Look Back (Radio Edit) [TRBEOYQ128F42955C3] [deezer-3877231].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/ANTIGONE RISING - Don't Look Back (Radio Edit) [TRBEOYQ128F42955C3] [deezer-3877231].npz,TRBEOYQ128F42955C3,3877231,22050,29.0,0,4,0.021062946,False,830
ATB - Collides with Beauty [TRAUVSF128F14A0B6F] [deezer-3556427281].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/ATB - Collides with Beauty [TRAUVSF128F14A0B6F] [deezer-3556427281].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/ATB - Collides with Beauty [TRAUVSF128F14A0B6F] [deezer-3556427281].npz,TRAUVSF128F14A0B6F,3556427281,22050,29.0,0,6,0.013879621,False,538
ATB - Marrakech [TRBEBYV128F14A0B65] [deezer-3556427221].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/ATB - Marrakech [TRBEBYV128F14A0B65] [deezer-3556427221].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/ATB - Marrakech [TRBEBYV128F14A0B65] [deezer-3556427221].npz,TRBEBYV128F14A0B65,3556427221,22050,29.0,0,6,0.011303361,False,538
ATMAN - All is One [TRAUHVP128F933657C] [deezer-2927567541].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/ATMAN - All is One [TRAUHVP128F933657C] [deezer-2927567541].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/ATMAN - All is One [TRAUHVP128F933657C] [deezer-2927567541].npz,TRAUHVP128F933657C,2927567541,22050,29.0,0,2,0.019266257,False,719
ATMAN - Dancing with the Goddess (ttt Rmx) [TRAFKFP128F93366A1] [deezer-2927578041].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/ATMAN - Dancing with the Goddess (ttt Rmx) [TRAFKFP128F93366A1] [deezer-2927578041].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/ATMAN - Dancing with the Goddess (ttt Rmx) [TRAFKFP128F93366A1] [deezer-2927578041].npz,TRAFKFP128F93366A1,2927578041,22050,29.0,0,6,0.012280682,False,538
ATMAN - Distant Voices [TRAHOBV128F933CE68] [deezer-2927582681].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/ATMAN - Distant Voices [TRAHOBV128F933CE68] [deezer-2927582681].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/ATMAN - Distant Voices [TRAHOBV128F933CE68] [deezer-2927582681].npz,TRAHOBV128F933CE68,2927582681,22050,29.0,0,2,0.025433099,False,719
ATMAN - Govinda [TRASWAT128F93369E7] [deezer-2927567621].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/ATMAN - Govinda [TRASWAT128F93369E7] [deezer-2927567621].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/ATMAN - Govinda [TRASWAT128F93369E7] [deezer-2927567621].npz,TRASWAT128F93369E7,2927567621,22050,29.0,0,2,0.020549973,False,719
ATMAN - Lingan [TRAVMOE128F9336555] [deezer-2927563491].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/ATMAN - Lingan [TRAVMOE128F9336555] [deezer-2927563491].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/ATMAN - Lingan [TRAVMOE128F9336555] [deezer-2927563491].npz,TRAVMOE128F9336555,2927563491,22050,29.0,0,2,0.014465319,False,719
ATMAN - Luminous Bliss [TRAHTBV128F933668F] [deezer-2927578001].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/ATMAN - Luminous Bliss [TRAHTBV128F933668F] [deezer-2927578001].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/ATMAN - Luminous Bliss [TRAHTBV128F933668F] [deezer-2927578001].npz,TRAHTBV128F933668F,2927578001,22050,29.0,0,3,0.013082944,False,468
AUDIO.3 - SPONT.AN [TRBDCRQ128F422C232] [deezer-1536680].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/AUDIO.3 - SPONT.AN [TRBDCRQ128F422C232] [deezer-1536680].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/AUDIO.3 - SPONT.AN [TRBDCRQ128F422C232] [deezer-1536680].npz,TRBDCRQ128F422C232,1536680,22050,29.0,0,5,0.0049866294,False,605
AZ - Aziatic (Outro) (Album Version Edited) [TRAQKUB128F1460B81] [deezer-1761490247].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/AZ - Aziatic (Outro) (Album Version Edited) [TRAQKUB128F1460B81] [deezer-1761490247].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/AZ - Aziatic (Outro) (Album Version Edited) [TRAQKUB128F1460B81] [deezer-1761490247].npz,TRAQKUB128F1460B81,1761490247,22050,29.0,0,2,0.032462236,False,719
Aaron Watson - Rollercoaster Ride [TRABONH128F92D58DA] [deezer-525195802].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Aaron Watson - Rollercoaster Ride [TRABONH128F92D58DA] [deezer-525195802].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Aaron Watson - Rollercoaster Ride [TRABONH128F92D58DA] [deezer-525195802].npz,TRABONH128F92D58DA,525195802,22050,29.0,0,9,0.012502856,False,782
Aaron Watson - Sweet Contradiction [TRANXZM128F92D58DF] [deezer-525195832].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Aaron Watson - Sweet Contradiction [TRANXZM128F92D58DF] [deezer-525195832].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Aaron Watson - Sweet Contradiction [TRANXZM128F92D58DF] [deezer-525195832].npz,TRANXZM128F92D58DF,525195832,22050,29.0,0,9,0.013167998,False,782
Aaron Watson - That's What I Like About A Country Song (That's What I Like About A Country Song) [TRBCMNO128F92D58E5] [deezer-525195872].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Aaron Watson - That's What I Like About A Country Song (That's What I Like About A Country Song) [TRBCMNO128F92D58E5] [deezer-525195872].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Aaron Watson - That's What I Like About A Country Song (That's What I Like About A Country Song) [TRBCMNO128F92D58E5] [deezer-525195872].npz,TRBCMNO128F92D58E5,525195872,22050,29.0,0,8,0.028473698,False,629
