Song,Genre,Cluster,Distance,PCA1,PCA2
Alicia Keys - Wait Til You See My Smile,neo soul,3,4.242973047243283,-1.8253927539382342,-0.9622078513835097
All Leather - As The Hog Pisseth,digital hardcore,0,2.858317547289804,-2.2790735422297783,1.8298308891845416
"All Leather - Please Jesus, Send Me Someone To Fuck",digital hardcore,0,3.678770347295353,-5.361105746735131,3.208919864568262
All Shall Perish - The True Beast,death core,0,3.355073446845619,-3.4426703538953545,3.3626055087179423
All Time Low - Shameless,pop punk,4,2.8839707501021743,0.1915684362147671,1.2227947193352946
All Time Low - Umbrella,pop punk,4,3.0811765686984782,-0.5673315911312463,3.0849089365764963
Allan Taylor - The Traveller,downtempo,3,3.6151541849031066,1.284514964939404,-1.9745677244589828
Alphonse Mouzon - The Ram and the Scorpio,jazz funk,3,3.633445405943585,-1.287724808129269,-0.45346138319096474
Alternative TV - Dub In Bed,experimental rock,4,4.3370141027692934,1.4127084379868773,1.5768278874918833
"Alternative TV - Lemons, For Kevin",experimental rock,3,4.159180026111509,-1.6564990237352375,-0.6415539965226952
Alternative TV - Nasty Little Lonely,experimental rock,2,3.9489304627855906,-1.536554129457557,-3.060013644400812
Alturas - Turu Wilakuy,world beat,1,9.150940699023002,2.350351352429977,0.1737283883941979
Alvin Youngblood Hart - Livin' In a Strain (Album Version),blues-rock,2,4.163984930676847,-0.2982776296504202,-3.8481618824483497
Alvino Rey & His Orchestra - My Buddy,space age pop,2,2.9554718228193915,-1.1195507766154689,-5.173234715288426
Alvino Rey & His Orchestra - Steel Guitar Rag,space age pop,2,4.28825937704387,-0.045773285955926994,-5.6893498364579145
AmaLee - Metamorphosis,death metal,4,2.5188576279305397,0.6200707722014498,2.0966501321775834
Amalia Avgoustaki - Dimitroula,greek,4,2.916040682435441,-1.4489550530035098,3.341541802190346
Amanajé - Herval na percaria,frevo,4,3.54211876644237,-0.7923272778222529,0.9926134136455838
Amber Nicholson - Tonight It's Just Me,country,4,3.5751841708837517,-0.9722375526173455,0.7841304274114436
Ambient Music Therapy - Voice of Angels Drone for Spiritual Well Being,meditation,2,5.287233966136126,-5.8362319153429985,-4.485523757549211
Ameritz Countdown Karaoke - Rendezvous-Ich Hab' Dich Seit Langem Nicht Gesehen (In the Style of Jawoll) [Karaoke Version],new wave,3,3.950013491697962,-1.230139143678893,0.3948551103542029
Ameritz Karaoke Entertainment - Falling Leaves (In the Style of Grandpa Jones) [Karaoke Version],bluegrass,3,3.231073171055857,-0.3888834618427948,-0.1954481119363543
Ameritz Karaoke Entertainment - This Is My Life (In the Style of Phil Vassar) [Karaoke Version],country rock,3,4.5031187057545194,-1.0099565171703846,-0.23669751462892258
Amii Stewart - Knock On Wood (German Edit With Intro),rock,4,3.5284797647890853,0.07427004836994722,2.71960320420939
Amilcar - L4-L5,meditation,2,6.0187860155924,-1.1117852340580097,-4.143289639200432
Amira Elfeky - Tonight (demo),downtempo,0,4.048895636843757,-2.357906750269339,-0.3269261315516592
Amoral - Perfection Design,death metal,0,3.235565329711563,-4.778834242611016,3.1917008625752294
Amoral - The Last Round,death metal,0,2.890909209529113,-4.909696924087042,2.563813680218588
Amorphis - And I Hear You Call,progressive metal,0,2.8537136861184607,-4.46088847428794,2.34632250102458
Amorphis - Crimson Wave,progressive metal,0,2.596063628749287,-2.993878826017231,2.473084128290176
Amorphis - Excursing From Existence (From the Privilege of Evil EP),progressive metal,0,5.08545595446994,-3.0605029059157673,5.404030651954179
Amorphis - Into Hiding,progressive metal,0,4.816054416374622,-5.968967113502445,2.7883746207217883
Amorphis - Misery Path (From the Privilege of Evil),progressive metal,0,5.413745619199074,-3.4256015414725334,5.548176808639789
Amorphis - The Lost Name of God,progressive metal,0,4.251451185255761,-3.0999476939555137,0.6013237059824166
Amy Lee - Dark Water,new age,0,2.8115406989678133,-3.139088232232688,0.7249070037099743
Amy Winehouse - In My Bed,vocal jazz,0,2.3594448865657123,-2.255315204277578,0.7512130393359598
Amy Winehouse - Stronger Than Me,vocal jazz,1,2.970686488353916,3.5326521758218457,0.4076787208760406
"Amy Winehouse - Valerie (Live At BBC Radio 1 Live Lounge, London _ 2007)",vocal jazz,1,4.446453528510934,3.2256833959984985,-0.6798212281904447
An Cafe - Koritsu Hospital,dance rock,0,2.3166939818839767,-2.2180652796625706,2.907399106477869
An Cafe - Pipopapo Telepathy,dance rock,0,2.5822342293138196,-2.6188430897594848,2.1736336087511305
An Cafe - Portraying Light With Rainbow Colored Crayon (Nanairo Crayon De Egaku Hikari),dance rock,1,3.732287561024966,3.082628672065082,1.0159664220650548
Ana Bekuta - Kako mi je pitas sad,pop folk,4,2.729592886293451,-0.43922687482818223,1.2099533408987373
Ana Popovic - Shadow After Dark,blues-rock,4,2.9961214077122706,1.0801146300804578,3.648882196320143
Ana Popovic - U Complete Me (Blues Version - Bonus Track),blues-rock,1,3.6532350602518378,2.6570475265819615,1.7476180160707775
Anane - Let's Get High (Life Love Music) (Yves Larock Radio Edit w_ Rap),deep house,4,3.021245700601763,-1.8711564035765569,2.204695078005163
ANAT BEN-DAVID - Moon Boom,tech house,3,5.54312919962089,3.598617685427723,-2.438846890310895
ANAT BEN-DAVID - Robot Kid,tech house,4,3.24804980256547,-0.19743291896162965,4.054976117660932
Ancient Astronauts - Crescent Moon,trip hop,3,3.3620265956855766,-0.6304223212222382,0.20535919007198314
Andrae Crouch - I've Got Confidence,soul jazz,3,2.6336546024179692,0.4092501345603004,-0.14706583428354375
Andrae Crouch - Jesus Is the Lord,soul jazz,3,3.189849157284707,-0.2824665893323436,-0.2757410930453217
Andrae Crouch - Praises,soul jazz,3,2.979720259851199,0.35731492015420346,-2.6567917437680797
Andre Verchuren - Aubade d'oiseau,chanson,2,3.3528174767715004,-2.3062719715710305,-2.6627807183037513
Andre Verchuren - Aviatic,chanson,3,4.577793666309551,-2.3138530481331685,-1.6609232000015004
Andre Verchuren - Jalousie,chanson,3,3.223058547052248,0.28434634258778185,-2.830692715236545
Andre Verchuren - Maria Morena (Paso-doble),chanson,3,4.039741431786276,1.2134139827437667,-0.41774900059299075
Andre Verchuren - Poema,chanson,2,3.2077960785743267,-1.732361056972586,-3.154788118828564
Andre Verchuren - Tra La La Musette,chanson,2,5.937069085290012,-0.07725026623688086,-2.213364702559095
Andre Verchuren - Un P'Tit Brin De Musette (Valse-Instrumental),chanson,3,5.831750665935816,1.2015090296723805,-1.8680234651474619
Andre Verchuren - Valse des montagnes,chanson,0,4.3420012629717535,-2.924047943206462,-1.2377991809151998
Andrea - It's Not Whatcha Got (Fondling Club Mix),italian disco,0,4.543196229652574,-1.9546451007707684,3.9534820442791023
Andrea Bocelli - The Blessing,breakbeat,3,3.1255492394213857,1.3329189197238895,-1.9091262216337967
Andreas Dorau - Das Telefon sagt du,tech house,4,3.5065660448430833,-0.8425270348199885,1.7371015104003829
Andreas Dorau - Immer nur warten,tech house,0,3.252592725747099,-2.6134821903578027,2.704116266545048
Andreas Dorau - So ist das nun mal,tech house,4,3.3566545333537525,1.7515839048187074,2.924790731369263
Andreas Vollenweider - La lune et l'enfant,europop,0,10.451708520042986,-3.2887360200760622,0.9010192081507526
Andrei Krylov - Village Dance,brazilian jazz,2,2.5822657333976284,-2.8420425219800545,-4.5655076605418285
Andrew W.K. - Can You Dance With Me_,alternative metal,0,3.3903820655063366,-5.477374630635345,3.2727496620803396
Andrew W.K. - Don't Call Me Andy,alternative metal,0,2.506632088352831,-4.802631510294864,1.3011162956362494
Andrew W.K. - Long Live The Party,alternative metal,0,2.4771629260703127,-3.011111102532969,2.4527122625612923
André Blot - Breiz Ma Bro _Bretagne Mon Pays_ (Valse),musette,0,3.471840193823495,-3.8796145657244723,2.134531586019465
André Minvielle - Les Chaudrons,jazz,1,3.193214591728533,5.71627936338259,0.9893942805872771
André Popp - Fernando,chanson,3,3.319519135299895,0.5142679382053055,-2.0270912856774057
Andrés Calamaro - Un vestido y un amor (En vivo),tango,3,4.917060137925939,2.240428117573112,-0.5588169930930336
Andy & Lucas - Dame un Besito (Version Salsa),flamenco,4,3.0137564305333777,0.13658814044392686,1.8402196859130853
Andy & Lucas - Dime Si Me Quieres,flamenco,4,2.6405632984705627,-1.566229601032242,1.6719213019548025
Andy & Lucas - Dios Bendiga,flamenco,4,2.3006499520367742,-0.029124177912121053,1.0100032383163966
Andy & Lucas - Hasta los Huesos,flamenco,4,2.5698739748281896,-0.28150336668149273,0.9016677586312503
Andy & Lucas - Mirame A La Cara (Version Salsa),flamenco,1,3.6414611693887204,2.7813374396760944,1.812941778361933
Andy & Lucas - Quiero Ser Tu Sueño,flamenco,4,3.2568314137333103,-0.9259457954506427,3.024121219469784
Andy Griffith - Just A Closer Walk With Thee,comedy,3,5.831557297652518,3.316694632610182,-4.1612162944225215
Andy Griffith - Turn Yourn Radio On,comedy,3,4.0223496569846855,-1.3482061267373027,-0.6114079567730408
Andy Russell - I Love You and You Love Me,world,2,6.142137961305566,-1.8601967431642132,-1.9375750220456842
"Angel Romero - 12 Concertos, Op. 3 _L'estro armonico_ _ Concerto No. 6 in A Minor for Violin, RV 356 _ Vivaldi_ 12 Concertos, Op. 3 _L'estro armonico_ _ Concerto No. 6 in A Minor for Violin, RV 356_ II. Largo",tech house,2,4.557058528619858,-3.9306446486479776,-5.724496283594275
Angel Romero - Tárrega_ Prelude No. 2 (2000 Digital Remaster),tech house,2,4.08257422307107,-3.0154492930672365,-6.000185494831966
Angela Dimitriou - Den Mporo Na Figo,pop folk,3,3.7589551333511038,1.4133951787030161,-1.039816813646624
Angela Dimitriou - Edo Pou Ta Leme,pop folk,4,3.2349635415145066,-1.4078320846815031,3.262905448598205
Angela Dimitriou - Ftei O Erotas,pop folk,4,2.5725587981608693,-0.3456840852609661,1.4818558633352654
Angela Dimitriou - Mi Mas Agapas,pop folk,0,4.581205237749332,-2.0024758307649106,4.0673625393202295
Angela Dimitriou - Pia Thisia (Live),pop folk,4,2.2501262864250857,-0.6735668890654875,1.8670037028085569
Angela Dimitriou - Ta Methismena S' Agapo,pop folk,4,3.608182860992647,0.008744427564060511,-0.337685720366796
Angela Dimitriou - Trela Ksereis Na Poulas,pop folk,0,2.7822220986357884,-3.9386077606692775,2.731468394520583
Angela Stewart - Ready For The Love,lovers rock,1,3.6033380355800126,4.340716756060872,-0.8077684954420536
Angella Christie - Walk With Me (Remix),country gospel,4,3.1667764984573075,1.8034466701657499,0.5524545663966962
Angelo Badalamenti - Overture_Blue Tahitian Moon,chill-out,4,4.678044180411308,0.989977340146797,-0.5872976935290064
Angelo Badalamenti - Taryn's Deepest Fear (2015 Remaster),chill-out,0,4.698972718230807,-3.240268309841852,-1.6743730357610327
Angelo Badalamenti - Vera Begs Dylan,chill-out,2,3.9575327680200583,-4.478151490187198,-5.0067627109378465
Angélica María - Te Necesito,los angeles,3,2.958022709614499,1.2223700413134182,-2.5189636153651036
Angélica María - Una Sopita de Tu Propio Chocolate,los angeles,3,4.109239900343014,2.2214492780728845,-0.6797408093186702
Ani DiFranco - Anyday,hip hop,3,3.803386285956686,2.1037149994102533,-0.7672472759138467
Animus - Skit,hip hop,3,4.066805168900727,-0.5605087827732137,0.722355850513826
Anita Kerr - Over the Rainbow,country gospel,2,4.357078286380183,-3.8643112100562953,-3.3510129990689475
Ann Hampton Callaway - Fallin in Love Again,vocal jazz,3,3.675596613851849,0.47611685873953447,-2.3324073246267685
Ann Hampton Callaway - For All We Know,vocal jazz,3,3.7061528189984054,-0.558314895286696,-1.8002061495835437
Ann Hampton Callaway - Skylark,vocal jazz,1,5.639344423172356,4.303676503569138,-3.3002539373457123
Ann Hampton Callaway - Stompin' at the Savoy,vocal jazz,1,4.078163288757444,2.2432944023151515,-0.020297476431339542
Ann Hampton Callaway - Time After Time,vocal jazz,3,4.742530349938513,1.4131252747762175,-3.992132928358477
Ann Lee - 2 People (The One Radio Edit),europop,1,7.163396497637422,5.1701090943978745,-1.3986306230893792
Ann Lee - So Deep (2001 Extended Vocal),europop,0,2.9858449909354965,-2.2420347682628385,3.102080270778186
Ann Nesby - Advice (Album Version),disco house,1,3.9911847784176304,2.687591732846595,0.0723903161949148
Ann Nesby - I'm Going All The Way (Album),disco house,4,3.2730868513947065,0.9967619025507705,1.5768869311624374
Ann Nesby - Tables Turn,disco house,1,3.9413381725544783,3.6017391846907154,-0.7185756764973548
Anna Meliti - Lefkes Selides,greek,4,2.7243242604807194,-0.6697666442422625,1.5596876125529768
Anna Vissi - Den Me Agapas,british pop,4,3.5722709119903815,1.2064632451284156,1.8765113361109944
Anne Dudley - A Stepmother's Curse,trip hop,3,6.153776494017931,-0.6917985291978935,-1.5237612410464243
Anne Dudley - Rachel's Retribution,trip hop,2,3.7208849581016556,-4.899633688566208,-3.135463862136104
Anne Dudley - Still Lost In The Forest,trip hop,2,3.865897115531489,-1.2124641925806205,-4.4139848193342095
Anne Dudley - Victims of the Occupation,trip hop,2,4.2850852252051785,-5.842291365605086,-4.382241988257932
Anneli Drecker - Fire Alarm,downtempo,1,4.1038966547006535,3.966370069567044,-0.17695430987097466
Annie Blanchard - La Vérité,pop folk,1,5.542870257783995,3.223135012498889,-0.811431928523034
Annie Blanchard - Évangéline (Version originale),pop folk,1,7.193122417350075,5.5960772460831345,-2.8341853097612395
Annie Lennox - A Whiter Shade of Pale,soft rock,3,4.0475693828691846,2.160114608687684,-1.873881021839766
Annie Lennox - Erased,soft rock,3,3.3540354187542505,-1.176822746677659,-1.5695384187878723
Annie Lennox - Little Bird,soft rock,1,3.887997748505744,3.2290940130314394,-0.38481017100911274
Annie Minogue Band - Love Goes Down (Part Deux),modern rock,0,2.333431287786908,-2.322451379904842,1.8281019224209738
Anoraak - Between Love,indie rock,4,2.360451000664104,1.0474668848257775,1.9910684283496851
Anthony Blea Y Su Charanga - Tumba Randy,salsa,3,4.400532702724444,1.287050043373277,-0.2619583396602687
Anthony Cruz - Make It Up,lovers rock,4,3.800147212037891,2.3997775987560277,3.0331810097605802
Anthony Cruz - Missing You,lovers rock,4,3.002478275120291,1.2938560499403895,2.2999512128589044
Anthony Cruz - Sin Ti,lovers rock,4,3.0054440138938783,0.6081460410527145,1.728695798393326
Anthony Watson - I Love Being Single (Extended Club Mix),lovers rock,1,3.6412725490791717,3.1637762330301396,2.7316311887094367
Anthony Watson - I'm Gonna Take My Time,lovers rock,1,3.2470971802377027,3.1744897722926853,-0.18853015066694373
Anthony Watson - Missing You,lovers rock,1,3.2437993961122795,5.720945232743577,0.4799040855174983
Anti-Flag - Death of a Nation (Live),oi,0,2.1920019670756408,-3.2867957199263573,2.199387925575959
Anti-Flag - I Don't Wanna be a War Hero,oi,0,4.285548829918755,-3.083528433456105,0.7399778345067889
Anti-Flag - On Independence Day,oi,0,1.8888970806479493,-3.077607038796981,1.9418050882480375
Anti-Flag - Spaz's House Destruction Party (Live),oi,0,3.026194119371273,-5.4005110973530694,2.3813772342457273
Anti-Flag - Tearing Everyone Down,oi,0,2.324404010678079,-3.083879685783213,1.5639353788213775
Anti-Flag - The Gre(A)t Depression,oi,0,3.139959522530319,-5.463146775367084,3.2045249248454812
Anti-Flag - The Modern Rome Burning,oi,0,2.356970452962752,-2.552682484128853,2.7595896006556875
Anti-Flag - This Is Not a Crass Song,oi,3,4.19477603946942,2.043135738252149,-0.6324255876059172
ANTIGONE RISING - Don't Look Back (Radio Edit),modern rock,0,2.290118250378444,-2.6299985771399146,2.786225709712619
Antimatter - Expire,illbient,3,4.025132852820744,-1.5151522706111535,-1.517736634578276
Antonio Bribiesca - Anillo de Compromiso,guitar,2,3.7363094090925855,-2.1027074625301143,-4.808271449713734
Antonio Bribiesca - Una Noche Serena y Obscura,guitar,2,4.067117784564509,-2.303623864220809,-4.378887115361343
Antonio Koudele - Once Upon A Time,guitar,3,3.419675844512772,-0.7957595579993112,-1.8363865411182112
Antonio Koudele - Tu Mirada,guitar,3,4.249799451983199,1.176761486364438,-1.579138191192323
Antonis Remos - Min Aporis,pop folk,4,3.122207325925959,0.4953258443558097,-0.24991263496028063
Antonis Remos - Min Tou Milate Tou Pediou,pop folk,4,3.2413197252196415,-0.33235155307115455,0.9896341605835053
Antonis Remos - To Agalma,pop folk,4,2.595362317025273,-1.0122571924098642,1.6379016005895468
"Anubis Spire - It Has Been A Long Time, Hasn't It",progressive rock,0,4.426304994964343,-3.894346230969548,1.0105622288891551
Apache Indian - Badd Indian,dancehall,1,4.240420847548236,4.659846580251098,2.492965992548727
Apache Indian - Independent Girl (feat. Malki Singh),dancehall,4,5.241767175942159,2.7685238436550312,4.398388748681377
Apache Indian - Real People (Cybernetic Dub),dancehall,4,3.492398488951856,1.053562898530014,1.860374876929021
April Wine - Babes In Arms,pop rock,0,3.094392919186004,-1.7807196253995317,2.1537697386779815
April Wine - Caught In The Crossfire,pop rock,0,2.6055834036830943,-1.6758580056973176,1.065868511473839
April Wine - Say Hello (Live 1980),pop rock,0,3.484785031021387,-1.9459296535915964,2.369466964613413
Aram Shelton - All Dressed Up,bebop,0,4.286994856554069,-2.8394147491968464,1.6840080110836637
Arc Angels - Crave and Wonder,blues-rock,0,2.7903883439280204,-2.6696292413677565,-0.006443425265081782
Arc Angels - Nadine,blues-rock,0,3.0970274061443055,-1.8945733419972115,0.7988694115027517
Arc Angels - See What Tomorrow Brings,blues-rock,0,2.597123230612557,-2.823809742721587,0.47191649221516013
