track_id,title,artist,genre
TRAATBN128F14ACE82,Atmosphere Station,James Horner,"rock, classical, los angeles, soundtrack, game"
TRAATGM12903C9CD7C,Walk Away,Tantric,"post-grunge, grunge, chill-out, j pop, modern rock"
TRAATIU128F4291A84,Shadows That Move,Mastodon,"alternative metal, power metal, post-hardcore, progressive metal, heavy metal"
TRAATJK128F9339179,Smile,Xcultures,"gabba, happy hardcore, world beat, chill-out, disco"
TRAATLC12903D0172B,Mountains Of Mourne,The Irish Tenors,"irish folk, opera, irish, christmas music, folk"
TRAATMY128F149562F,Kite Live from Sydney,U2,"dance rock, pop rock, british pop, ballad, classic rock"
TRAATMY128F9334DAC,Loco (Crazy),Little Joe,"soul jazz, tejano, detroit techno, tex mex, oldies"
TRAATNJ128F42631BA,Ever Be,Korn,"rap metal, alternative metal, heavy metal, rock, metal"
TRAATNN128F92FD35F,Oh Look Misery,Blind Blake & The Royal Victoria Hotel Calypsos,"country blues, piedmont blues, delta blues, ragtime, chicago blues"
TRAATOA12903CAD615,Yesterdays,Percy Faith,"instrumental pop, easy listening, ballad, disco, pop rock"
TRAATPA128F146753C,Teacher's Pet,Extreme,"funk metal, heavy metal, hard rock, blues-rock, soft rock"
TRAATQC128F425AF61,Palmer enquête,Alexandre Desplat,"soundtrack, ballad, film score, chill-out, easy listening"
TRAATWQ12903CC5BA8,Go To Hell,Prozak,"rap, rap rock, rap metal, gangster rap, rapcore"
TRAATXO128F92D97A6,Moon River - Original,Jerry Butler,"chicago soul, northern soul, doo-wop, disco, ballad"
TRAATZQ128F425E5F1,La Plus Bath Des Javas,Yvette Horner,"chanson, bolero, ballad, musette, easy listening"
TRAAUDN128F933F20D,Infidel,Delta 9,"gabba, speedcore, hard house, happy hardcore, hardcore techno"
TRAAUEO128E0780CB9,English Summer Rain,Placebo,"british pop, rock, alternative, indie, london"
TRAAUGD128F42734DA,Spanish Shuffle (Album Version),Tam Tam Go!,"pop rock, rock, new wave, pop, latin pop"
TRAAUGZ128F9307F78,Intro,Gertrudis,"big beat, dub, rumba, new wave, dark ambient"
TRAAUIH128F4254C9D,Empress So Divine,Warrior King,"roots reggae, dancehall, reggae, reggaeton, jungle music"
TRAAUKK128F933A680,Terapia De Amor Intensiva,Soda Stereo,"rock, latin pop, ska, reggae, rap"
TRAAUMJ128F933BDB6,Haunting,LORE,"trip hop, nu metal, british pop, dark wave, electropop"
TRAAUMN128F4273561,Lies Of Hate,Soul Asylum,"hard rock, post-grunge, rock 'n roll, modern rock, grunge"
TRAAUMZ12903CA97DC,The First Noel,Carl Doy with NZSO,"progressive house, ballad, soft rock, easy listening, 80s"
TRAAUSW128F426646E,Musical Episode,Horace Andy,"roots reggae, lovers rock, dub, reggae, trip hop"
TRAAUWD128F930DD4E,Beautiful Brown eyes,Jimmy Wakely,"classic country, western swing, blues-rock, country music, blues"
TRAAUZI12903CAFD53,Drop the Bass,The Nightraver & The Magican,"gabba, techno, hardcore, hardcore techno, electronic"
TRAAUZX128F92F3D53,The Last Word (Amended Version),Rah Digga (Featuring Outsidaz),"hip hop, pop rap, gangster rap, rap, pop rock"
TRAAVAH128F4284D7C,Hard Times,RUN-DMC,"hip hop, old school hip hop, east coast rap, rap, hardcore rap"
TRAAVDZ128F148C948,Just As Much As Ever,Bert Kaempfert And His Orchestra,"orchestra, easy listening, space age pop, exotica, jazz"
TRAAVGB12903CFAA99,Filipino Baby,Hank Locklin,"honky tonk, country rock, ballad, chanson, classic country"
TRAAVIH12903CFAC90,The Boss,Lady May,"hip hop, rap, urban, club, soul"
TRAAVIT128F92E657C,Escapist,Nightwish,"sympho black metal, progressive metal, heavy metal, rock, finish"
TRAAVJL128F14ACADD,Jeffrey's Dark Side,Angelo Badalamenti,"chill-out, soundtrack, symphony, neoclassical, dark ambient"
TRAAVKY12903CBBB93,Someone to Watch Over Me,Frank Chacksfield,"orchestra, easy listening, ballad, chanson, soundtrack"
TRAAVNN128F428A85D,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,Cesar Camargo Mariano/Helio Delmiro,"latin jazz, bossa nova, smooth jazz, brazilian pop music, samba"
TRAAVOK12903CC4773,Pinned To The Ground (album version),Buzzhorn,"post-grunge, alternative metal, nu metal, hard rock, grunge"
TRAAVOU128F422F292,Always And Never (Album Version),Silverstein,"post-hardcore, screamo, emo, hardcore, punk revival"
TRAAVRJ128F92FF90A,Myth Takes,!!!,"dance-punk, new rave, dance rock, indietronica, post rock"
TRAAWAD128F92FA59F,Carpe PM,The Secret Life of Teenage Girls,"grindcore, digital hardcore, breakcore, rock, noise"
TRAAWDK128F92E2A17,Who Shot Ya (Amended Album Version),The Notorious B.I.G.,"gangster rap, hip hop, rap, hardcore rap, east coast rap"
TRAAWGY128F4298A09,Poor Tom (Album Version),Led Zeppelin,"blues-rock, heavy metal, hard rock, classic rock, psychedelic rock"
TRAAWOR128F92DF3C8,Wounded Hearts,Sandi Thom,"british pop, chill-out, pop rock, folk rock, singer-songwriter"
TRAAWQD12903CAA968,Love's Been Good To Me,Carl Belew,"rockabilly, country rock, country, world, folk"
TRAAWUH128F427F12C,When Morning Comes To Town,The Field Mice,"twee pop, indie rock, rock, indie pop, british pop"
TRAAWUM128F426009A,Estate,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,"hard bop, free jazz, bebop, jazz, california"
TRAAWVQ128F9313D31,Freedom Enough (From Silent Mother Nature),Catherine Howe,"chill-out, rare groove, freak folk, singer-songwriter, female vocalist"
TRAAXCM128F427F97B,Hai Shava,Malkit Singh,"broken beat, bhangra, desi, italian disco, pop rap"
TRAAXEJ12903CA7253,Nutty Block,Rodney O & Joe Cooley,"miami bass, old school hip hop, hip hop, rap, electro"
TRAAXIR128F92D1938,Until You Love Someone,Dean Martin,"vocal, pop, lounge, traditional pop, classic"
TRAAXKI128F92DAC1B,Part One From Triomusic,Strata,"post-grunge, jungle music, modern rock, nu metal, southern rock"
TRAAXMC128F14A53EA,Hello Young Lovers (LP Version),James Darren,"brill building pop, smooth jazz, easy listening, progressive trance, jazz"
TRAAXMX128F9307699,Same Man,Till West & DJ Delicious,"funky house, club, vocal house, beat, electroclash"
TRAAXPA128F92FC706,Quiero Ir Ao Mar,Carlos Nuñez,"flamenco, gaita, future jazz, celtic, symphonic metal"
TRAAXTY128F42725BC,The Owl and the Pussy-cat,Igor Stravinsky,"ballet, symphony, chamber music, serialism, neoclassical"
TRAAXUY128F426BA55,Set You Free This Time,Gene Clark,"country rock, folk rock, progressive bluegrass, pop rock, rock"
TRAAYCQ128F425EE32,Bloco Da Solidao (1996 Digital Remaster),Maysa,"brazilian pop music, bossa nova, neo soul, samba, chill-out"
TRAAYGH128F92ECD16,Will You Love Me Tomorrow,The Shirelles,"doo-wop, ballad, all-female, brill building pop, soft rock"
TRAAYNQ128EF35922B,Stille nacht_ heilige nacht,The American Boychoir,"j pop, mambo, hard house, rock, electronic"
TRAAYPG128F933C941,Nine Ways,JDS,"happy hardcore, breakbeat, club, funk, electro"
TRAAYPN128F9340DDF,Northern Downpour (Album Version),Panic At The Disco,"pop punk, emo, pop rock, alternative rock, indie rock"
TRAAYRA128F92E9CC7,Bad Seed,Jan Howard,"classic country, country rock, country blues, oldies, female vocalist"
TRAAYTI128F933663B,Exchange,Abraham Laboriel,"jazz, fusion, blues, funk, jazz rock"
TRAAYVL128F1473727,Marie D'Aquitaine,Michèle Arnaud,"chanson, pop, rock, french, los angeles"
TRAAZBD128F427A97D,Oh My God,Sticky Fingaz,"hip hop, rap, hardcore hip hop, club, hardcore rap"
TRAAZBX128F1492AF8,Joy To The World,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,"bel canto, opera, los angeles, classical, female"
TRAAZGC12903CB5DFB,Hoochie Coochie Man,The Jeff Healey Band,"blues-rock, blues, instrumental rock, southern rock, soft rock"
TRAAZHO128F427C9EC,Ftei O Erotas,Angela Dimitriou,"pop folk, modern laika, greek"
TRAAZIE128F427961E,The Second Summer Of Love,Danny Wilson,"british pop, pop rock, oldies, new wave, soundtrack"
TRAAZJU12903C980B6,Prelude And Fugue In C Major BWV 531 : Fugue,Lionel Rogg,"early music, easy listening, los angeles, baroque, classic"
TRAAZKV12903CDDFE0,Don't Phunk With My Heart,Java,"musette, downtempo, trance, future jazz, hard trance"
TRAAZLK128F93586D6,Give It What U Got,SWAMI featuring Asuivre,"downtempo, bhangra, desi, trip hop, hip hop"
TRAAZOZ12903C9CABF,Dancing To A Standstill,The Black Velvet Band,"irish folk, pop rock, celtic, hip hop, rock"
TRAAZPJ128F4292DB5,Isla del Luna,Lisa Lynne,"chill-out, celtic fusion, celtic, neoclassical, easy listening"
TRAAZQF128F4285BC3,Spirit,Pe'z,"argentine rock, future jazz, space rock, j pop, post rock"
TRAAZQW128F93430DC,Another Long One,Shawn Colvin,"country rock, pop rock, folk rock, soft rock, ballad"
TRAAZYI12903CB2EE4,Leng Jing,Stephy Tang,"cantonese pop, chinese music, female vocalist, pop, female"
TRABACN128F425B784,OAKtown,Casual,"hip hop, underground rap, g funk, alternative rap, gothic rock"
TRABAFJ128F42AF24E,Larger Than Life,Backstreet Boys,"teen pop, pop, rock, adult contemporary, ballad"
TRABAFP128F931E9A1,I Hold Your Hand In Mine [Live At Royal Albert Hall],Tiny Tim,"cabaret, vaudeville, classic rock, ballad, folk rock"
TRABAIO128F42938F9,Baby Come To Me,Kenny G featuring Daryl Hall,"instrumental pop, smooth jazz, latin jazz, nu jazz, musica"
TRABATO128F42627E9,Den Pai Alo,Christos Dantis,"pop rock, singer-songwriter, male vocalist, greek, eurovision"
TRABAVQ12903CBF7E0,It Wont Be Christmas,David Martin,"screamo, reggae, pop, singer-songwriter, death metal"
TRABAWW128F4250A31,Knocked Out Of The Park,John Davis,"jazz fusion, downtempo, hip hop, italian disco, roots rock"
TRABAXL128F424FC50,Salt In NYC,Trafik,"progressive house, tech house, progressive trance, breakbeat, downtempo"
TRABAXR128F426515F,Wessex Loses a Bride,Nick Ingman;Gavyn Wright,"jazz funk, exotica, jazz, soul jazz, easy listening"
TRABAXV128F92F6AE3,Erica (2005 Digital Remaster),Eddie Calvert,"cool jazz, easy listening, chanson, jazz, ballad"
TRABAZH128F930419A,Blessed Assurance,Glad,"ccm, country rock, inspirational, indie rock, male vocalist"
TRABBAM128F429D223,Loaded Like A Gun,Steel Rain,"country rock, patriotic, country, pop"
TRABBBV128F42967D7,Rumba De Barcelona,Los Manolos,"flamenco, europop, rumba, samba, pop rap"
TRABBJE12903CDB442,Clementina Santafè,Gloriana,"teen pop, country rock, country music, female vocalist, country"
TRABBKX128F4285205,Wild Rose (Back 2 Basics Mix),Bombay Rockers,"bhangra, hip hop, pop rap, desi, dance music"
TRABBLU128F93349CF,Kutt Free (DJ Volume Remix),Jinx,"breakbeat, oi, gabba, bhangra, chill-out"
TRABBNP128F932546F,Ten Tonne,Chase & Status,"breakbeat, hip hop, jungle music, club, dance"
TRABBOP128F931B50D,A Higher Place (Album Version),Tom Petty,"heartland rock, jam band, pop rock, southern rock, hard rock"
TRABBOR128F4286200,Sono andati? Fingevo di dormire,Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,"symphonic rock, opera, bel canto, pop rock, female vocalist"
TRABBTA128F933D304,Got My Mojo Workin,Pucho & His Latin Soul Brothers,"latin jazz, hard trance, hard house, boogaloo, chill-out"
TRBCHWH128F92F7E9B,Get Your Head Stuck On Your Neck,Soul Mekanik,"tech house, progressive house, deep house, tribal house, broken beat"
TRABBXU128F92FEF48,Jenny Take a Ride,Mitch Ryder,"blues-rock, pop rock, blue-eyed soul, heartland rock, rock"
TRABBZN12903CD9297,Sonnerie lalaleulé hi houuu,Blingtones,"turnablism, hip hop"
TRABCAJ12903CDFCC2,Midnight Star,Luna Orbit Project,"club, trance, edm, island music, vocal trance"
TRABCEC128F426456E,Native Soul,Danilo Perez,"latin jazz, future jazz, brazilian jazz, piano blues, broken beat"
TRABCEI128F424C983,Der Kleine Dompfaff,Line Renaud,"chanson, disco, italian disco, easy listening, jazz"
TRABCFL128F149BB0D,A Whiter Shade Of Pale (Live @ Fillmore West),King Curtis,"instrumental rock, southern soul, soul jazz, east coast blues, jazz funk"
TRABCIX128F4265903,The Ballad Of Sleeping Beauty,Sophie B. Hawkins,"ballad, soft rock, pop rock, singer-songwriter, instrumental rock"
TRABCKL128F423A778,Streets On Fire (Explicit Album Version),Lupe Fiasco,"hip hop, rap, soul, chicago, alternative rap"
TRABCPZ128F4275C32,Music is what we love,Wilks,"hip hop, easy listening, reggae, jungle music, breakbeat"
TRABCRU128F423F449,City Slickers,Marc Shaiman,"soundtrack, classical, easy listening, disco, pop rock"
TRABCTK128F934B224,Intro,40 Grit,"nu metal, alternative metal, heavy metal, progressive house, deep house"
TRABCUQ128E0783E2B,Harajuku Girls,Gwen Stefani,"rock, pop, ballad, club, grunge"
TRABCXB128F4286BD3,Prognosis,Steve Morse,"blues-rock, instrumental rock, hard rock, folk rock, guitar virtuoso"
TRABCYE128F934CE1D,Living Hell,Bitter End,"stoner metal, groove metal, garage rock, psychedelic rock, thrash metal"
TRABDDA12903CC007C,Small World,Ethel Merman,"vaudeville, show tunes, disco, swing, oldies"
TRABDDP128F92FA843,Truck Driving Man/Down In The Caribbean,Leon Russell & New Grass Revival,"blues-rock, country rock, classic rock, southern rock, country blues"
TRABDSK128F42443F1,Swallow The Knife (Live) (Segue),Story Of The Year,"screamo, emo, rock, alternative, california"
TRABDTV128E0791839,Mayday,Natural Elements,"hip hop, hardcore hip hop, rap, underground hip hop, united states"
TRABDVD128F4292CDF,Lake Of Dreams,Lisa Lynne,"chill-out, celtic fusion, celtic, neoclassical, easy listening"
TRABDZC128F42AC23F,Because Of You,Neil Sedaka,"brill building pop, soft rock, pop rock, doo-wop, teen pop"
TRABEAZ128F92E7FA9,Un Peu D'Amour Et D'Amitié,Maurice Larcange,"chanson, musette, pop, folk, world"
TRABEBP12903C9BA03,Rattlesnake!,A Static Lullaby,"post-hardcore, screamo, emo, alternative metal, melodic hardcore"
TRABECY128F93317AA,Disappeared,John Wesley_ John Wesley,"disco, calypso, reggae, hard trance, dub"
TRABEFN128F92D925B,Doppelgänger [Qliphothic Phantasmagoria],Coph Nia,"dark ambient, neofolk, dark wave, martial industrial, death industrial"
TRABEGU12903CACFD1,Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix),Tabu feat. Mitzib,"cumbia, poland, roots reggae, reggae, ska"
TRABEKF128F42765FF,Ghost Town Rituals (Album Version),Nights Like These,"doom metal, sludge metal, hardcore punk, groove metal, tech metal"
TRABEMC128F148EF2D,Morning Glory,Oasis,"british pop, hard rock, rap, alternative rock, rock"
TRABERG128F92FCD72,Rudolph The Red-Nosed Reindeer,John Davis & Emma Doyle,"jazz fusion, downtempo, hip hop, italian disco, roots rock"
TRABERS128F4247FE1,Tomorrow Gone,Stew,"cabaret, indie pop, brill building pop, rock, power pop"
TRABEXK12903CCE19B,I don't Want to Be Alone Tonight,Jauida,"male vocalist, acoustic, spanish, latin, rock en espanol"
TRABFGJ12903CF6A75,Just A Little Lovin' (Will Go A Long Way),Eddy Arnold,"honky tonk, classic country, traditional country, country pop, rockabilly"
TRABFKN12903CAF61B,Shameless,All Time Low,"pop punk, punk, pop, punk pop, emo pop"
TRABFMW12903CD352F,And I Love You So,Brian Dullaghan,"irish folk, folk rock, downtempo, rock, irish"
TRABFPX128F9331F21,L' Envers Du Décor,Richard Galliano,"tango, musette, chill-out, jazz, british pop"
TRAWGDB128F42AD39D,Quiet Time,Regina Belle,"vocal jazz, neo soul, nu-soul, r&b, smooth jazz"
TRABFTP12903CE6A47,Little Sister,Debbie Davies,"blues-rock, electric blues, latin jazz, california, blues"
TRABFVS128F4289CE5,Song For Mom (LP Version),STEVE CAMP,"ccm, christian rock, religious music, piano rock, rock"
TRABFXR128F9350B92,All Over Me,Jay Tee & Baby Bash,"hard house, happy hardcore, gangster rap, alternative hip hop, hardcore rap"
TRABFYT128F9339BA6,I Hate You,The Stolen Minks,"dance rock, psychobilly, riot grrrl, disco, garage punk"
TRABFZX128F4241355,From The Blind (LP Version),Daath,"technical death metal, industrial metal, death metal, tech metal, avantgarde metal"
TRABGDA128F92F69BB,Misanthrope,Extasick,"digital hardcore, breakcore, hardcore, punk, group"
TRABGHG128F934B27E,Chains Chains (Live In Hammersmith),UFO,"heavy metal, hard rock, blues-rock, gangster rap, happy hardcore"
TRABGIA128F4226F8A,The Date (Remix By Ana Rago),Avril - Remix By Ana Rago,"trip hop, downtempo, tech house, electro, breakbeat"
TRABGIJ128F92F5EC8,As My Fire Flies,Pat Travers,"blues-rock, hard rock, rock, classic rock, stoner metal"
TRABGLK128F9338730,We Wish You A Merry Christmas,SNOWPATROL,"indie rock, rock, pop, alternative, alternative rock"
TRABGMB12903CF50FE,Böse,Die Fantastischen Vier,"pop rap, hip hop, europop, trip hop, downtempo"
TRABGOW128F9334C37,Saturday Night Is The Loneliest Night In The Week,Jeanie Lambe & The Danny Moss Quartet,"hip hop, swing, soundtrack, standard, traditional pop"
TRABGQG128F4275A1E,A Mi No Me Importa,Nelson Ned,"latin jazz, mariachi, brazilian pop music, karaoke, thrash metal"
TRABGUU128F4227C0A,BYOB (Explicit Album Version),Yung Joc,"gangster rap, hip hop, rap, hardcore rap, southern rap"
TRABGUV128F9310D99,Le Presbytère n'a rien perdu de son Charme,Philippe Sarde,"smooth jazz, soundtrack, easy listening, jazz funk, jazz"
TRABGWT128F9334E43,Ven Morena,Orquesta Aragón,"charanga, mambo, bolero, salsa, latin jazz"
TRABGYI128F428EDC5,Brighton by the Sea,Jason Miles,"jazz fusion, hard bop, smooth jazz, meditation, instrumental pop"
TRABGYU128F422B4D3,CHAOS INTRO,State of Chaos,"tech house, electro, dance-punk, techno, electroclash"
TRABGZL128F428A25B,Bloody Pig Pile (Live),Dropkick Murphys,"celtic punk, folk rock, classic rock, punk, rock"
TRABHBA128F424CF80,Hex Breaker,Taint,"power electronics, sludge metal, post-hardcore, electronic, noise"
TRABHCE128F426361B,The Melting Moon (Edit),VHS Or Beta,"disco, new wave, electro, pop rock, post rock"
TRABHFK128F92F1271,Hawaiian Chimes,Leonard Kwan,"slack key guitar, mondiovision, island music, electronic, pop"
TRABHKR128F424944A,Turn Around,True Believers,"melodic hardcore, hip hop, dark ambient, rock, punk"
TRABHNS128F93125B5,L'accordéoniste,Les Hurlements D'leo,"folk rock, chanson, 2 tone, gypsy jazz, rock steady"
TRABHTQ128F92DB038,Tumba Tumba,Charanga Forever,"salsa, charanga, los angeles, latin, cuban"
TRABHVF128F425A0C9,Why don't you eat where you slept last night ?,Zuzu Bollin,"r&b, texas blues, electric blues, jump blues, blues"
TRABHVL128F92EFB0E,Suffocating Under Words Of Sorrow (What Can I Do),Bullet For My Valentine,"alternative metal, screamo, heavy metal, rock, metal"
TRABHWW128F424E9D2,Im Moving On,The Hit Factory,"free music, garage rock, alternative rock, indie rock, rock"
TRABICV128F146AEF8,Deep Night/Softly As In A Morning Sunrise (Medley),Terry Snyder,"space age pop, easy listening, mambo, exotica, boogaloo"
TRABIEL128F931E1F2,Let Me Show You [I Just Want To Make You Smile],Marcus Miller,"jazz funk, soul jazz, smooth jazz, funk, jazz fusion"
TRABIJJ128F426A1C1,Monster For Music,Beatnuts,"grime, chill-out, gangster rap, trip hop, hip hop"
TRABIKX128F930CE4F,Complain,Ayo,"neo soul, r&b, smooth jazz, reggae, blues"
TRABIOI12903CD8B9B,Daydreaming [Jakwob Remix],Kid Sister,"hip house, bass music, pop rap, dubstep, hip hop"
TRABIOZ12903CF3554,Dansende Foran Speilet,Mons Leidvin Takle,"lullaby, jazz, norwegian, instrumental, christian"
