msd_track_id,msd_artist,msd_title,deezer_artist,deezer_title,filename,genre,key,mode,loudness,tempo,key_confidence,mode_confidence,has_audio
TRAAJBU128F9326C02,Bob Margolin,You Rascal You,Bob Margolin,You Rascal You,Bob Margolin - You Rascal You.mp3,"blues-rock, chicago blues, massachusetts, blues, classic rock",11,1,-12.651,110.168,0.228,0.374,True
TRAAIYR12903CD290D,Wolfmother,White Feather,Wolfmother,White Feather,Wolfmother - White Feather.mp3,"stoner metal, alternative metal, heavy metal, hard rock, rock",4,0,-5.931,110.745,0.372,0.207,True
TRAAIXU128F4241E5C,Tony Joe White,I Want Love (Tween You & Me) (Album Version),Tony Joe White,I Want Love (Tween You & Me),Tony Joe White - I Want Love (Tween You & Me).mp3,"country rock, blues-rock, swamp pop, southern rock, outlaw country",2,1,-17.285,173.482,0.243,0.297,True
TRAAJEK128F422F55A,Jupiter Rising,They Say (Album),,,,"pop rap, electropop, hip hop, downtempo, urban",0,0,-5.913,119.979,0.373,0.548,False
TRAAIRG128F93265E8,DJ X-Change featuring DJ Joey A,Come Over,,,,ghetto tech,6,0,-5.58,150.012,0.0,0.0,False
TRAAJAC128F148B530,The Roches,Christlike Roche,The Roches,Christlike Roche,The Roches - Christlike Roche.mp3,"singer-songwriter, folk-pop, close harmony, folk rock, contemporary folk",2,0,-14.248,130.027,0.626,0.575,True
TRAAIXN128F428027A,Morel,Blue Taxi,Modern Talking,There's too Much Blue in Missing You,Modern Talking - There's too Much Blue in Missing You.mp3,"dance pop, tech house, progressive house, progressive trance, electronic",10,1,-4.313,108.367,0.685,0.611,True
TRAAJBU12903CE2831,Thomas Battenstein,Sympathy,Thomas Battenstein,Sympathy,Thomas Battenstein - Sympathy.mp3,guitar,9,0,-16.056,97.976,0.825,0.836,True
TRAAJEK12903CE351A,Dharma Bums,Simon's Folly,Dharma Bums,Simon's Folly,Dharma Bums - Simon's Folly.mp3,"progressive house, breakbeat, hard trance, techno, trance",6,1,-5.541,156.968,0.81,0.864,True
TRAAJVJ128F42570AD,Mish Mash,Kolomeyke,Traditionnel,Kolomeyke,Traditionnel - Kolomeyke.mp3,"vocal house, hard house, funky house, progressive house, club",2,1,-11.213,152.005,0.64,0.692,True
TRAAJSX128F4275A1D,Nelson Ned,Brasas Vivas,Nelson Ned,Brasas Vivas,Nelson Ned - Brasas Vivas.mp3,"latin jazz, mariachi, brazilian pop music, karaoke, thrash metal",9,0,-15.358,144.651,0.519,0.525,True
TRAAJMH128E0785407,Marvin Sapp,More And More  (LP Version),,,,"gospel, male vocalist, r&b, christian, urban",1,1,-11.061,166.275,0.33,0.526,False
TRAAJNM12903CF4750,James Hunter,Cowboy Ways,James Hunter,Cowboy Ways,James Hunter - Cowboy Ways.mp3,"blue-eyed soul, jazz funk, smooth jazz, blues-rock, r&b",2,1,-7.04,114.971,0.862,1.0,True
TRAAJJV128F42A2F99,Bob Neuwirth,Biding Her Time,Bob Neuwirth,Biding Her Time,Bob Neuwirth - Biding Her Time.mp3,"singer-songwriter, oldies, blues, world fusion, folk",4,1,-18.114,152.267,0.965,0.744,True
TRAAJJA12903CC518A,Saafir,Crawl Before You Ball (Album Version),,,,"hip hop, hardcore hip hop, rap, underground hip hop, underground rap",5,1,-6.019,188.886,0.172,0.026,False
TRAAJJG128F4284B27,The Verve Pipe,Medicate Myself,,,,"post-grunge, pop rock, indie rock, modern rock, british pop",9,1,-4.953,133.306,0.295,0.196,False
TRAAKAV128F931BE25,Ragheb Alama,A'chek Ouyounik (2009 Digital Remaster),,,,"arabesque, flamenco, samba, deep house, disco",7,0,-8.804,191.196,0.056,0.306,False
TRAAKDF128F92FA302,Foo Fighters,Hell,Foo Fighters,Hell,Foo Fighters - Hell.mp3,"grunge, alternative rock, hard rock, rock, seattle",7,1,-5.699,152.127,0.458,0.44,True
TRAAKAS128F4246013,Porcupine Tree,Waiting,Porcupine Tree,Waiting Phase One,Porcupine Tree - Waiting Phase One.mp3,"experimental rock, art rock, post rock, experimental, ambient",6,0,-7.982,124.04,0.644,0.607,True
TRAAJYX128F4255568,Maxi Priest,Groovin' In The Midnight,Maxi Priest,Groovin' In The Midnight (Morales Extended Version),Maxi Priest - Groovin' In The Midnight (Morales Extended Version).mp3,"lovers rock, pop rap, reggae, hip hop, dancehall",10,0,-8.095,61.971,0.683,0.549,True
TRAAKDG128F42A0ECB,Shakira Featuring Wyclef Jean,Hips Don't Lie (featuring Wyclef Jean),Shakira,Hips Don't Lie (feat. Wyclef Jean),Shakira - Hips Don't Lie (feat. Wyclef Jean).mp3,"dance pop, pop, latin, urban, adult contemporary",10,0,-5.152,100.023,0.805,0.688,True
TRAAKNS12903CC5198,Robben Ford,I Got Over It (Album Version),,,,"blues-rock, jazz blues, soul blues, latin jazz, blues",11,0,-11.976,154.322,0.236,0.384,False
TRAAKJJ128F4228346,The Avengers,Juoksuhauta-twist (Elämä juoksuhaudoissa),The Avengers,Juoksuhauta-twist (Elämä juoksuhaudoissa),The Avengers - Juoksuhauta-twist (Elämä juoksuhaudoissa).mp3,"rock, garage rock, punk, new wave, hardcore punk",10,1,-9.965,192.688,0.0,0.149,True
TRAAJXQ128F92E65BF,Cama,In This Life,Chantal Kreviazuk,In This Life,Chantal Kreviazuk - In This Life.mp3,"los angeles, pop rock, reggae, frevo, cumbia",1,0,-5.904,155.074,0.645,0.683,True
TRAAKVD12903CE8474,Dolce; Oscar G.,Fire (Oscar G Space Vocal Mix),,,,"folk-pop, folk, female vocalist, rock, acoustic",11,0,-5.602,127.278,0.386,0.417,False
TRAAKVA128F934E69E,Xmilk,Sense And Trick,Xmilk,Sense And Trick,Xmilk - Sense And Trick.mp3,"thrash core, hardcore punk, punk, hardcore, old school",9,0,-4.633,104.153,0.138,0.452,True
TRAAKTK128F9343DCC,Soda Stereo,Te Hacen Falta Vitaminas,Soda Stereo,Te Hacen Falta Vitaminas (Remasterizado 2007),Soda Stereo - Te Hacen Falta Vitaminas (Remasterizado 2007).mp3,"rock, latin pop, ska, reggae, rap",11,0,-3.818,175.421,0.0,0.036,True
TRAALCM128F4264370,Toni Braxton Featuring Shaggy,Christmas In Jamaica,Toni Braxton,Christmas In Jamaica (feat. Shaggy),Toni Braxton - Christmas In Jamaica (feat. Shaggy).mp3,"dance pop, rock, urban, adult contemporary, club",0,1,-5.21,149.94,0.782,0.662,True
TRAAKSB128F934D73A,Gil Semedo,Festa,Gil Semedo,Festa,Gil Semedo - Festa.mp3,"zouk, kizomba, island music, zouklove, r&b",11,1,-6.284,150.666,0.321,0.421,True
TRAAKXN128F92E71B1,Schizoid,Grim Prospects (Version 2 Remix),,,,"breakcore, grindcore, breakbeat, digital hardcore, gabba",5,1,-1.925,86.091,0.441,0.372,False
TRAAKQS128F4224DE1,Brazilian Tropical Orchestra,One Less Bell To Answer,Brazilian Tropical Orchestra,One Less Bell to Answer,Brazilian Tropical Orchestra - One Less Bell to Answer.mp3,"bossa nova, orchestra, latin jazz, easy listening, disco",5,1,-10.229,236.006,0.084,0.405,True
TRAAKVZ12903D074BB,Britt Nicole,Hanging On (Medium Key Performance Track Without Background Vocals),Britt Nicole,Hanging On (Medium Key Performance Track Without Background Vocals),Britt Nicole - Hanging On (Medium Key Performance Track Without Background Vocals).mp3,"ccm, pop rock, soft rock, christian music, grindcore",6,1,-5.157,160.165,0.606,0.514,True
TRAALDU128F930D56B,Perrey And Kingsley,Gossippo Perpetuo,Perrey And Kingsley,Gossippo Perpetuo,Perrey And Kingsley - Gossippo Perpetuo.mp3,"easy listening, dubstep, jazz funk, big beat, space age pop",0,1,-12.717,135.78,0.655,0.525,True
TRAALHD12903D0BD6A,Eddie,No Control,Eddie Money,No Control,Eddie Money - No Control.mp3,"frevo, samba, banda, rockabilly, bossa nova",9,1,-9.748,142.024,0.858,0.606,True
TRAALRZ128F429024E,Suzanne Ciani,Mozart,Suzanne Ciani,Mozart,Suzanne Ciani - Mozart.mp3,"meditation, chill-out, downtempo, new age, easy listening",2,1,-23.988,139.189,0.523,0.537,True
TRAALZC128F92E11A6,Dolly Parton,Letter To Heaven,Dolly Parton,Letter to Heaven,Dolly Parton - Letter to Heaven.mp3,"bluegrass, singer-songwriter, female vocalist, country, pop",7,0,-11.965,114.027,0.0,0.181,True
TRAALNG12903D014E9,Enthroned,The Vitalized Shell,Enthroned,The Vitalized Shell,Enthroned - The Vitalized Shell.mp3,"black metal, heavy metal, rock, blackened death metal, extreme metal",2,0,-4.878,135.535,0.735,0.838,True
TRAALEO128F42A7AEA,Sven Tasnadi,2190 Dias Contigo,Sven Tasnadi,2190 Dias Contigo,Sven Tasnadi - 2190 Dias Contigo.mp3,"tech house, deep house, techno, broken beat, italian disco",7,1,-12.28,122.967,0.792,0.646,True
TRAALUX12903CFD50B,Johnny Osbourne,Lend Me Your Chopper,,,,"roots reggae, dancehall, reggae, lovers rock, dub",3,0,-9.741,163.445,0.445,0.496,False
TRAALSV128F4282B9B,Milan Band,Ciao Milan,Milan Band,Ciao Milan,Milan Band - Ciao Milan.mp3,"serialism, contemporary classical music, minimal",8,1,-9.414,128.598,0.656,0.393,True
TRAAMII128F933B583,Word,Amalgama,Oduma,Amálgama,Oduma - Amálgama.mp3,"blues-rock, jazz blues, downtempo, easy listening, intelligent dance music",9,1,-4.198,187.807,0.457,0.398,True
TRAAMES128F42AF068,Pearl Jam,Inside Job,Pearl Jam,Inside Job,Pearl Jam - Inside Job.mp3,"grunge, hard rock, rock, alternative rock, alternative",4,0,-8.403,105.994,0.743,0.727,True
TRAAMFT128F93128AD,Mastodon,The Czar: Usurper/Escape/Martyr/Spiral (Album Version),,,,"alternative metal, power metal, post-hardcore, progressive metal, heavy metal",7,0,-5.884,118.433,0.539,0.617,False
TRAAMGJ12903CD315C,Kiril Valeri,Bulgarian Dream,Kiril Valeri,Bulgarian dream feat. Boika Prissadova,Kiril Valeri - Bulgarian dream feat. Boika Prissadova.mp3,"flamenco, rumba, ska punk, folk rock, pop rock",11,1,-6.929,96.007,0.0,0.232,True
TRAAMFG128F92FDEA2,Natalie Cole,Take A Look  (LP Version),,,,"vocal jazz, quiet storm, jazz, pop, rock",8,1,-13.251,88.489,0.015,0.236,False
TRAALZN128F932D457,Rance Allen Group,Heaven is Where The Heart Is,The Rance Allen Group,Heaven Is Where The Heart Is,The Rance Allen Group - Heaven Is Where The Heart Is.mp3,"jazz funk, soul jazz, funk, disco, latin jazz",7,1,-12.779,111.316,0.662,0.756,True
TRAAMKI128F428537A,Hank Locklin,We're Gonna Go Fishin',Hank Locklin,We're Gonna Go Fishin',Hank Locklin - We're Gonna Go Fishin'.mp3,"honky tonk, country rock, ballad, chanson, classic country",2,1,-12.772,148.357,0.826,0.936,True
TRAAMJY128F92F5919,DJ Quik,Born and Raised In Compton,DJ Quik,Born and Raised In Compton,DJ Quik - Born and Raised In Compton.mp3,"gangster rap, hip hop, g funk, broken beat, trip hop",7,0,-6.998,181.115,0.025,0.312,True
TRAAMSO128EF348DCC,L.A. Guns,Bitch Is Back,L.A. Guns,Bitch Is Back,L.A. Guns - Bitch Is Back.mp3,"heavy metal, hard rock, glam rock, glam metal, rock",5,0,-2.869,102.259,0.608,0.505,True
TRAAMPA128F92E7D0D,Descendents,Orgofart,Descendents,Orgofart,Descendents - Orgofart.mp3,"hardcore punk, rock, punk, progressive, los angeles",6,0,-28.347,89.495,0.006,0.127,True
TRAAMKL128F9347D8A,BT,Robbers Kill Cop,,,,"electronica, rock, ambient, alternative, club",1,0,-18.147,136.164,0.0,0.0,False
TRAAMXP128F4264F6A,Bare Jr.,Naked Albino,Bare JR.,Naked Albino,Bare JR. - Naked Albino.mp3,"post-grunge, alternative country, hard rock, male vocalist, alternative rock",10,1,-7.309,107.529,0.647,0.54,True
TRAAMZB12903CAB002,Norrie Paramor,Dearly Beloved,Norrie Paramor,Dearly Beloved,Norrie Paramor - Dearly Beloved.mp3,"easy listening, pop, classical, jazz, rock",9,1,-25.694,79.731,0.753,0.629,True
TRAAMKW128F4249CF0,The Jordanaires,Sweet By And By,Elvis Presley,Swing Down Sweet Chariot,Elvis Presley - Swing Down Sweet Chariot.mp3,"country gospel, classic country, rockabilly, oldies, christmas music",5,1,-17.308,159.582,0.526,0.595,True
TRAAMYQ128F148B753,Shelley Fabares,Johnny Loves Me (LP Version),,,,"brill building pop, all-female, pop rock, country rock, blue-eyed soul",0,1,-15.351,99.408,0.675,0.353,False
TRAAMKP12903CC74F4,2-4 Grooves feat. Reki D.,Relax,,,,"vocal house, disco house, club, eurodance, electro",4,0,-7.661,126.941,0.648,0.629,False
TRAANMF12903CEAFEF,Ladybug,Snapshot,Ladybug,Snapshot (Robin M. Instrumental),Ladybug - Snapshot (Robin M. Instrumental).mp3,"dancehall, italian disco, dubstep, breakbeat, dub",10,1,-9.632,126.95,0.432,0.304,True
TRAANKK128F42531BC,Angelo Badalamenti,Taryns Deepest Fear,Angelo Badalamenti,Taryn's Deepest Fear (2015 Remaster),Angelo Badalamenti - Taryn's Deepest Fear (2015 Remaster).mp3,"chill-out, soundtrack, symphony, neoclassical, dark ambient",4,0,-17.623,139.136,0.694,0.591,True
TRAANTD128F9323B23,Brixx,7 Miles,The Square / T-Square,7 Miles Bridge,The Square _ T-Square - 7 Miles Bridge.mp3,"rap, hip hop, pop, german, freestyle",11,0,-11.708,138.003,0.7,0.319,True
TRAANBH128F9345A6C,Diesel Boy,Cooler Than You,Diesel Boy,Cooler Than You,Diesel Boy - Cooler Than You.mp3,"pop rock, pop punk, rock, punk, skate punk",11,1,-4.793,133.729,0.724,0.583,True
TRAANRI12903CD0A9C,Bandido,End Of The Road (Head Hornys Remix),,,,"hard house, hard trance, italian disco, eurodance, breakbeat",6,1,-5.671,144.812,0.598,0.532,False
TRAANLZ128F934EC42,Jim Chappell,Still,Jim Chappell,Still,Jim Chappell - Still.mp3,"chamber jazz, smooth jazz, chill-out, new age, easy listening",0,1,-19.821,76.693,0.693,0.528,True
TRAANLO128F422AE37,Cradle Of Filth,Summer Dying Fast,Cradle Of Filth,Summer Dying Fast,Cradle Of Filth - Summer Dying Fast.mp3,"sympho black metal, black metal, heavy metal, death metal, metal",2,0,-6.2,193.693,0.341,0.369,True
TRAAMZR128F9315DCC,Gary Hobbs,The Look Of Love,Gary Hobbs,The Look Of Love,Gary Hobbs - The Look Of Love.mp3,"tejano, latin pop, classic, jazz, singer",0,1,-9.435,188.502,0.403,0.578,True
TRAAOIN128F9303790,Test Icicles,Snowball,Test Icicles,Snowball,Test Icicles - Snowball.mp3,"grime, indie rock, garage rock, dance-punk, electro",4,0,-4.172,75.031,0.441,0.326,True
TRAAOTD128F42322FC,Mance Lipscomb,Going Down Slow,Mance Lipscomb,Going Down Slow,Mance Lipscomb - Going Down Slow.mp3,"texas blues, country blues, blues, delta blues, blues-rock",11,1,-23.527,97.981,0.681,0.541,True
TRAAOPW128F428AE31,React,Drunk Alone,,,,"happy hardcore, europop, progressive house, neo soul, kraut rock",10,0,-3.422,143.231,0.634,0.52,False
TRAANTZ128E0792529,Nine Inch Nails,The Frail,Nine Inch Nails,The Frail,Nine Inch Nails - The Frail.mp3,"industrial metal, alternative metal, industrial rock, alternative rock, rock",7,0,-16.968,130.284,0.576,0.621,True
TRAAOEH128F426A82F,Leland Martin,Stone Cold Fingers (Bonus Track),Leland Martin,Stone Cold Fingers (Bonus Track),Leland Martin - Stone Cold Fingers (Bonus Track).mp3,"honky tonk, massachusetts, country, traditional country, electronic",4,1,-10.647,159.968,0.852,0.743,True
TRAAOJI128F1458DCD,Heaven 17,(We Don't Need This) Fascist Groove Thang,Heaven 17,(We Don't Need This) Fascist Groove Thang (Remastered 2006),Heaven 17 - (We Don't Need This) Fascist Groove Thang (Remastered 2006).mp3,"new romantic, dance rock, italian disco, new wave, electronic",7,1,-10.756,150.837,0.473,0.505,True
TRAAORY128F934984F,Sven Tasnadi,Charisma,Sven Tasnadi,Charisma Remixed,Sven Tasnadi - Charisma Remixed.mp3,"tech house, deep house, techno, broken beat, italian disco",11,1,-12.26,123.993,0.259,0.462,True
TRAAODT12903D0D16E,Susana Seivane,Para Milladoiro,Susana Seivane,Para Milladoiro,Susana Seivane - Para Milladoiro.mp3,"gaita, celtic, folk, traditional, instrumental",10,1,-13.038,152.013,0.881,0.901,True
TRAAOXM12903CFB3B0,Moss,Silent Hill,Moss,Silent Hill,Moss - Silent Hill.mp3,"future jazz, trip hop, downtempo, acid jazz, drone doom metal",2,1,-7.672,111.079,0.144,0.287,True
TRAAPFQ128F42684DB,Dimmu Borgir,Master Of Disharmony,Dimmu Borgir,Master of Disharmony,Dimmu Borgir - Master of Disharmony.mp3,"black metal, death metal, heavy metal, metal, extreme metal",6,0,-4.2,140.458,0.34,0.34,True
TRAAOTT128F9342E04,Flávio José,Jogo Limpo,Flávio José,Jogo Limpo,Flávio José - Jogo Limpo.mp3,"brazil, forro, gaita, north east, world reggae",3,1,-8.639,168.323,0.372,0.467,True
TRAAOTT128F14AE002,Scott Wesley Brown,All Rise,Scott Wesley Brown,All Rise,Scott Wesley Brown - All Rise.mp3,"modern rock, rock, inspirational, gospel, christian",2,1,-9.435,137.288,0.783,0.704,True
TRAAPIV128F1493132,Gary Moore,What Are We Here For,Gary Moore,What Are We Here For,Gary Moore - What Are We Here For.mp3,"blues-rock, hard rock, pop rock, soft rock, blues",2,1,-6.951,153.862,0.04,0.148,True
TRAAOYG128F9314996,Pery Ribeiro,Our Love Is Here To Stay,Pery Ribeiro,Our Love is Here to Stay,Pery Ribeiro - Our Love is Here to Stay.mp3,"bossa nova, brazilian pop music, samba, latin, jazz",0,1,-13.668,133.009,0.097,0.325,True
TRAAPGF128F1458F8B,Public Image Ltd,(This Is Not A) Love Song (Live),Public Image Limited,"This Is Not a Love Song (Live at Zeche Bochum, 31.10.1983)","Public Image Limited - This Is Not a Love Song (Live at Zeche Bochum, 31.10.1983).mp3","dance rock, alternative dance, experimental rock, noise rock, madchester",0,1,-16.433,132.506,0.551,0.583,True
TRAAPCC128F42519A7,Soular,Everything Changes,Soular,Everything Changes,Soular - Everything Changes.mp3,"breakbeat, broken beat, funk rock, post rock, shoegaze",6,1,-6.885,146.577,0.516,0.59,True
TRAAPWD128F931ACD4,Deekline & Wizard,Sun Is Shining,Deekline & Wizard,Sun is Shining,Deekline & Wizard - Sun is Shining.mp3,"breakbeat, uk garage, electro, nu breaks, grime",0,1,-6.947,90.648,0.674,0.556,True
TRAAPPQ128F14961F5,The B-52's,Wig,,,,"dance rock, jangle pop, dance pop, new wave, pop rock",0,1,-9.628,124.086,0.427,0.398,False
TRAAQBF12903CF796B,Hem,Have Yourself A Merry Little Christmas,Hem,Have Yourself A Merry Little Christmas,Hem - Have Yourself A Merry Little Christmas.mp3,"folk-pop, easy listening, alternative country, countrypolitan, folk",5,1,-15.736,89.86,0.783,0.674,True
TRAAPSQ12903CAE86A,Sex Pistols,God Save the Queen (Live),Sex Pistols,"God Save The Queen (Live From Finsbury Park,London,United Kingdom/1996)","Sex Pistols - God Save The Queen (Live From Finsbury Park,London,United Kingdom_1996).mp3","punk, italy, british punk rock, soundtrack, progressive rock",9,1,-3.736,145.518,0.558,0.533,True
TRAAPLS12903CB2D40,Pascal Sangla,Une petite pause,PASCAL SANGLA,Une petite pause,PASCAL SANGLA - Une petite pause.mp3,french pop,9,1,-14.737,93.238,0.847,0.639,True
TRAAPVV128F425D64C,Chris Brown,Forever,Chris Brown,Forever,Chris Brown - Forever.mp3,"r&b, hip hop, rap, urban, blues",1,1,-4.376,139.998,0.638,0.371,True
TRAAPQQ128F427C750,Dakis,Perasmena Mesanihta,Dakis,Perasmena Mesanihta,Dakis - Perasmena Mesanihta.mp3,greek,2,0,-8.46,66.765,0.558,0.54,True
TRAAPXK128F934DF25,Daniela Dessì,New Age,Daniela Dessì,New Age,Daniela Dessì - New Age.mp3,"opera, los angeles, requiem",2,0,-12.279,140.334,0.706,0.629,True
TRAAQCK128F92E8C33,Lily Allen,U Killed It,Lily Allen,U Killed It,Lily Allen - U Killed It.mp3,"ska, pop, england, london, electropop",9,1,-5.871,156.097,0.594,0.509,True
TRAAQLJ128F428E870,Bebo & Cigala,Inolvidable,Bebo Valdés,Inolvidable,Bebo Valdés - Inolvidable.mp3,"latin jazz, flamenco, bolero, bossa nova, world music",2,0,-14.509,132.967,0.414,0.485,True
TRAAQIH128F428BDEA,Busdriver,(Bloody Paw On The) Kill Floor,Busdriver,(Bloody Paw on the) Kill Floor,Busdriver - (Bloody Paw on the) Kill Floor.mp3,"alternative hip hop, turnablism, underground rap, indie rock, trip hop",6,1,-6.258,155.038,0.211,0.363,True
TRAAQDJ128F92F95E0,Pentangle,Rain And Snow,Pentangle,Rain and Snow,Pentangle - Rain and Snow.mp3,"british invasion, chill-out, celtic rock, folk rock, celtic",5,1,-12.053,179.501,0.579,0.405,True
TRAAQDL12903CA8FB5,DJ Dips,Gerra De De,DJ Dips,Gerra De De,DJ Dips - Gerra De De.mp3,"turnablism, folk, dj",1,1,-6.248,86.689,0.611,0.544,True
TRAAQLE128F424AE71,Byther Smith,I Wish My Mother Was Here,Byther Smith,I Wish My Mother Was Here,Byther Smith - I Wish My Mother Was Here.mp3,"chicago blues, electric blues, delta blues, blues-rock, blues",1,1,-11.702,117.168,0.826,0.912,True
TRAAQEV12903CB5459,Ana Bekuta,Kako mi je pitas sad,Ana Bekuta,Kako mi je pitas sad,Ana Bekuta - Kako mi je pitas sad.mp3,"pop folk, turbo folk, disco, serbia, folk",0,1,-13.703,160.261,0.757,0.637,True
TRAAQFC128F425ED83,Jason Miles,Voices On The Corner,Jason Miles,Voices on the Corner,Jason Miles - Voices on the Corner.mp3,"jazz fusion, hard bop, smooth jazz, meditation, instrumental pop",10,0,-9.716,101.03,0.391,0.316,True
TRAAQWF128F92D1AAD,Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd,Ernesto Nazareth,Laurindo Almeida,Retratos-Ernesto Nazareth (Instrumental),Laurindo Almeida - Retratos-Ernesto Nazareth (Instrumental).mp3,"latin jazz, brazilian jazz, bossa nova, samba, tango",9,0,-24.597,169.775,0.206,0.323,True
TRAAQZF12903CEDCB8,Brian Keane,Battle Of The Rosebud / Cries,,,,"world beat, smooth jazz, world music, country, folk",4,1,-29.295,117.667,0.0,0.0,False
