filename,artist,title,matched,match_type,match_score,msd_track_id,msd_artist,msd_title
The Gone Jackals - Not Buried Deep Enough (Remastered 2017).mp3,The Gone Jackals,Not Buried Deep Enough (Remastered 2017),True,exact,100.0,TRAAQUC128F9322A82,The Gone Jackals,Not Buried Deep Enough
Dakis - Perasmena Mesanihta.mp3,Dakis,Perasmena Mesanihta,True,exact,100.0,TRAAPQQ128F427C750,Dakis,Perasmena Mesanihta
James Horner - Atmosphere Station.mp3,James Horner,Atmosphere Station,True,exact,100.0,TRAATBN128F14ACE82,James Horner,Atmosphere Station
Agnes - I Need You Now.mp3,Agnes,I Need You Now,True,exact,100.0,TRAASZE128F93499AE,Agnes,I Need You Now
Gloriana - Pulecenella 'e mò.mp3,Gloriana,Pulecenella 'e mò,True,exact,100.0,TRAARRG12903CDB456,Gloriana,Pulecenella 'e mò
Orbital - Illuminate.mp3,Orbital,Illuminate,True,exact,100.0,TRAASFP128F42980BD,Orbital,Illuminate
Jazz Gillum - Me And My Buddy.mp3,Jazz Gillum,Me And My Buddy,True,exact,100.0,TRAASOD128F428154C,Jazz Gillum,Me And My Buddy
The Killers - Spaceman.mp3,The Killers,Spaceman,True,exact,100.0,TRAARHS128F931689D,The Killers,Spaceman
Moonsorrow - Ukkosenjumalan poika.mp3,Moonsorrow,Ukkosenjumalan poika,True,exact,100.0,TRAASIG128F92C3A6B,Moonsorrow,Ukkosenjumalan poika
Rise Against - Amber Changing.mp3,Rise Against,Amber Changing,True,exact,100.0,TRAASQC128F93480F0,Rise Against,Amber Changing
"Sir Neville Marriner - Britten_ Four Sea Interludes from Peter Grimes, Op. 33a_ No. 4, Storm.mp3",Sir Neville Marriner,"Britten: Four Sea Interludes from Peter Grimes, Op. 33a: No. 4, Storm",False,,0.0,,,
Mastodon - Shadows That Move.mp3,Mastodon,Shadows That Move,True,exact,100.0,TRAATIU128F4291A84,Mastodon,Shadows That Move
Smiley Culture - Police Officer 1986.mp3,Smiley Culture,Police Officer 1986,False,,0.0,,,
Bone Thugs-N-Harmony - Never Forget Me (Album Version Explicit).mp3,Bone Thugs-N-Harmony,Never Forget Me (Album Version Explicit),False,,0.0,,,
Tantric - Walk Away.mp3,Tantric,Walk Away,True,exact,100.0,TRAATGM12903C9CD7C,Tantric,Walk Away
Rage Against the Machine - Kick out the Jams.mp3,Rage Against the Machine,Kick out the Jams,True,exact,100.0,TRAASKQ128F4265E04,Rage Against The Machine,Kick Out The Jams
José Augusto - Pecado de Amor (Album Version).mp3,José Augusto,Pecado de Amor (Album Version),True,exact,100.0,TRAASEO128F9337C48,José Augusto,Pecado De Amor
The Irish Tenors - Mountains Of Mourne.mp3,The Irish Tenors,Mountains Of Mourne,True,exact,100.0,TRAATLC12903D0172B,The Irish Tenors,Mountains Of Mourne
Yvette Horner - La plus bath des javas.mp3,Yvette Horner,La plus bath des javas,True,exact,100.0,TRAATZQ128F425E5F1,Yvette Horner,La Plus Bath Des Javas
Slow Meadow - Everything Is a Memory (Beanz N Kornbread Rework).mp3,Slow Meadow,Everything Is a Memory (Beanz N Kornbread Rework),False,,0.0,,,
Placebo - English Summer Rain.mp3,Placebo,English Summer Rain,True,exact,100.0,TRAAUEO128E0780CB9,Placebo,English Summer Rain
Korn - Hey Daddy.mp3,Korn,Hey Daddy,True,exact,100.0,TRAASUZ128F9314950,Korn,Hey Daddy
U2 - Kite (Live From Sydney).mp3,U2,Kite (Live From Sydney),True,exact,100.0,TRAATMY128F149562F,U2,Kite Live from Sydney
Ultraviolence - Murder Academy.mp3,Ultraviolence,Murder Academy,True,exact,100.0,TRAASSO12903CDD2FF,Ultraviolence,Murder Academy
Daniela Dessì - NEW AGE.mp3,Daniela Dessì,NEW AGE,True,exact,100.0,TRAAPXK128F934DF25,Daniela Dessì,New Age
Alexandre Desplat - Palmer enquête.mp3,Alexandre Desplat,Palmer enquête,True,exact,100.0,TRAATQC128F425AF61,Alexandre Desplat,Palmer enquête
Blind Blake - Oh Look Misery.mp3,Blind Blake,Oh Look Misery,False,,0.0,,,
The Nightraver - Drop the Bass.mp3,The Nightraver,Drop the Bass,False,,0.0,,,
Classless Act - Haunting Love.mp3,Classless Act,Haunting Love,False,,0.0,,,
Jerry Butler - Moon River - Original.mp3,Jerry Butler,Moon River - Original,True,exact,100.0,TRAATXO128F92D97A6,Jerry Butler,Moon River - Original
Prozak - Go To Hell.mp3,Prozak,Go To Hell,True,exact,100.0,TRAATWQ12903CC5BA8,Prozak,Go To Hell
Soul Asylum - Lies Of Hate (Album Version).mp3,Soul Asylum,Lies Of Hate (Album Version),True,exact,100.0,TRAAUMN128F4273561,Soul Asylum,Lies Of Hate
Horace Andy - Musical Episode.mp3,Horace Andy,Musical Episode,True,exact,100.0,TRAAUSW128F426646E,Horace Andy,Musical Episode
Hank Locklin - Filipino Baby.mp3,Hank Locklin,Filipino Baby,True,exact,100.0,TRAAVGB12903CFAA99,Hank Locklin,Filipino Baby
Jimmy Wakely - Beautiful Brown Eyes.mp3,Jimmy Wakely,Beautiful Brown Eyes,True,exact,100.0,TRAAUWD128F930DD4E,Jimmy Wakely,Beautiful Brown eyes
Extreme - Teacher's Pet.mp3,Extreme,Teacher's Pet,True,exact,100.0,TRAATPA128F146753C,Extreme,Teacher's Pet
Percy Faith & His Orchestra - Yesterday.mp3,Percy Faith & His Orchestra,Yesterday,False,,0.0,,,
Gertrudis - Intro (Live Version).mp3,Gertrudis,Intro (Live Version),True,exact,100.0,TRAAUGZ128F9307F78,Gertrudis,Intro
Soda Stereo - Terapia De Amor Intensiva (Remasterizado 2007).mp3,Soda Stereo,Terapia De Amor Intensiva (Remasterizado 2007),True,exact,100.0,TRAAUKK128F933A680,Soda Stereo,Terapia De Amor Intensiva
Malkit Singh - Hai Shava.mp3,Malkit Singh,Hai Shava,True,exact,100.0,TRAAXCM128F427F97B,Malkit Singh,Hai Shava
Run DMC - Hard Times.mp3,Run DMC,Hard Times,True,exact,100.0,TRAAVAH128F4284D7C,RUN-DMC,Hard Times
Warrior King - Empress So Divine.mp3,Warrior King,Empress So Divine,True,exact,100.0,TRAAUIH128F4254C9D,Warrior King,Empress So Divine
Sandi Thom - Wounded Hearts.mp3,Sandi Thom,Wounded Hearts,True,exact,100.0,TRAAWOR128F92DF3C8,Sandi Thom,Wounded Hearts
The Secret Life of Teenage Girls - Carpe PM.mp3,The Secret Life of Teenage Girls,Carpe PM,True,exact,100.0,TRAAWAD128F92FA59F,The Secret Life of Teenage Girls,Carpe PM
Theodora - MASOKO NA MABELE.mp3,Theodora,MASOKO NA MABELE,False,,0.0,,,
Bert Kaempfert & His Orchestra - Just As Much As Ever.mp3,Bert Kaempfert & His Orchestra,Just As Much As Ever,True,fuzzy_combined,96.07843137254902,TRAAVDZ128F148C948,Bert Kaempfert And His Orchestra,Just As Much As Ever
Rodney O & Joe Cooley - Nutty Block.mp3,Rodney O & Joe Cooley,Nutty Block,True,exact,100.0,TRAAXEJ12903CA7253,Rodney O & Joe Cooley,Nutty Block
"The American Boychoir - Stille Nacht, Heilige Nacht.mp3",The American Boychoir,"Stille Nacht, Heilige Nacht",True,fuzzy_combined,98.96907216494846,TRAAYNQ128EF35922B,The American Boychoir,Stille nacht_ heilige nacht
DJ Delicious - Same Man (Original Mix).mp3,DJ Delicious,Same Man (Original Mix),False,,0.0,,,
!!! - Myth Takes.mp3,!!!,Myth Takes,True,exact,100.0,TRAAVRJ128F92FF90A,!!!,Myth Takes
Dean Martin - Until You Love Someone.mp3,Dean Martin,Until You Love Someone,True,exact,100.0,TRAAXIR128F92D1938,Dean Martin,Until You Love Someone
Gene Clark - Set You Free This Time.mp3,Gene Clark,Set You Free This Time,True,exact,100.0,TRAAXUY128F426BA55,Gene Clark,Set You Free This Time
Adrienne Albert - The Owl and the Pussy-Cat.mp3,Adrienne Albert,The Owl and the Pussy-Cat,False,,0.0,,,
Delta 9 - Infidel.mp3,Delta 9,Infidel,True,exact,100.0,TRAAUDN128F933F20D,Delta 9,Infidel
The Shirelles - Will You Love Me Tomorrow.mp3,The Shirelles,Will You Love Me Tomorrow,True,exact,100.0,TRAAYGH128F92ECD16,The Shirelles,Will You Love Me Tomorrow
The Field Mice - When Morning Comes To Town.mp3,The Field Mice,When Morning Comes To Town,True,exact,100.0,TRAAWUH128F427F12C,The Field Mice,When Morning Comes To Town
Sticky Fingaz - Oh My God (Album Version).mp3,Sticky Fingaz,Oh My God (Album Version),True,exact,100.0,TRAAZBD128F427A97D,Sticky Fingaz,Oh My God
Abraham Laboriel - Exchange.mp3,Abraham Laboriel,Exchange,True,exact,100.0,TRAAYTI128F933663B,Abraham Laboriel,Exchange
"Lionel Rogg - Bach, JS_ Prelude and Fugue in C Major, BWV 531_ Fugue.mp3",Lionel Rogg,"Bach, JS: Prelude and Fugue in C Major, BWV 531: Fugue",True,fuzzy_combined,93.10344827586206,TRAAZJU12903C980B6,Lionel Rogg,Prelude And Fugue In C Major BWV 531 : Fugue
Angela Dimitriou - Ftei O Erotas.mp3,Angela Dimitriou,Ftei O Erotas,True,exact,100.0,TRAAZHO128F427C9EC,Angela Dimitriou,Ftei O Erotas
Danny Wilson - The Second Summer Of Love.mp3,Danny Wilson,The Second Summer Of Love,True,exact,100.0,TRAAZIE128F427961E,Danny Wilson,The Second Summer Of Love
Michèle Arnaud - Marie d'Aquitaine.mp3,Michèle Arnaud,Marie d'Aquitaine,True,exact,100.0,TRAAYVL128F1473727,Michèle Arnaud,Marie D'Aquitaine
STRATA _ Audrey Andrist - Freund_ Part One From Triomusic.mp3,STRATA / Audrey Andrist,Freund: Part One From Triomusic,False,,0.0,,,
Billy Higgins - Estate.mp3,Billy Higgins,Estate,False,,0.0,,,
JDS - Nine Ways (Plump DJs Remix).mp3,JDS,Nine Ways (Plump DJs Remix),True,exact,100.0,TRAAYPG128F933C941,JDS,Nine Ways
Shawn Colvin - Another Long One (Album Version).mp3,Shawn Colvin,Another Long One (Album Version),True,exact,100.0,TRAAZQW128F93430DC,Shawn Colvin,Another Long One
Lisa Lynne - Isla del Luna.mp3,Lisa Lynne,Isla del Luna,True,exact,100.0,TRAAZPJ128F4292DB5,Lisa Lynne,Isla del Luna
Casual - Oaktown (remix).mp3,Casual,Oaktown (remix),True,exact,100.0,TRABACN128F425B784,Casual,OAKtown
Nightwish - Escapist.mp3,Nightwish,Escapist,True,exact,100.0,TRAAVIT128F92E657C,Nightwish,Escapist
Rivas (BR) - Don't Phunk With My Heart.mp3,Rivas (BR),Don't Phunk With My Heart,False,,0.0,,,
Pe'z - Spirit (Soulive Mix).mp3,Pe'z,Spirit (Soulive Mix),True,exact,100.0,TRAAZQF128F4285BC3,Pe'z,Spirit
Kenny G - Baby Come To Me (feat. Daryl Hall).mp3,Kenny G,Baby Come To Me (feat. Daryl Hall),False,,0.0,,,
Jan Howard - Bad Seed.mp3,Jan Howard,Bad Seed,True,exact,100.0,TRAAYRA128F92E9CC7,Jan Howard,Bad Seed
John Davis - Knocked Out Of The Park.mp3,John Davis,Knocked Out Of The Park,True,exact,100.0,TRABAWW128F4250A31,John Davis,Knocked Out Of The Park
Nick Ingman - Wessex Loses a Bride (Instrumental).mp3,Nick Ingman,Wessex Loses a Bride (Instrumental),False,,0.0,,,
Gloriana - Clementina Santafè.mp3,Gloriana,Clementina Santafè,True,exact,100.0,TRABBJE12903CDB442,Gloriana,Clementina Santafè
Tiny Tim - I Hold Your Hand in Mine (Live at Royal Albert Hall).mp3,Tiny Tim,I Hold Your Hand in Mine (Live at Royal Albert Hall),False,,0.0,,,
David Martin - It Won't Be Christmas.mp3,David Martin,It Won't Be Christmas,True,fuzzy_combined,95.52238805970148,TRABAVQ12903CBF7E0,David Martin,It Wont Be Christmas
Soul Mekanik - Get Your Head Stuck On Your Neck (Mekapella).mp3,Soul Mekanik,Get Your Head Stuck On Your Neck (Mekapella),True,fuzzy_combined,90.0,TRABBVJ128F92F7EAA,Soul Mekanik,Get Your Head Stuck On Your Neck
Trafik - Salt In NYC.mp3,Trafik,Salt In NYC,True,exact,100.0,TRABAXL128F424FC50,Trafik,Salt In NYC
Christos Dantis - Den Pai Alo.mp3,Christos Dantis,Den Pai Alo,True,exact,100.0,TRABATO128F42627E9,Christos Dantis,Den Pai Alo
Carl Belew - Love's Been Good To Me.mp3,Carl Belew,Love's Been Good To Me,True,exact,100.0,TRAAWQD12903CAA968,Carl Belew,Love's Been Good To Me
Sophie B. Hawkins - The Ballad Of Sleeping Beauty (Album Version).mp3,Sophie B. Hawkins,The Ballad Of Sleeping Beauty (Album Version),True,exact,100.0,TRABCIX128F4265903,Sophie B. Hawkins,The Ballad Of Sleeping Beauty
Bombay Rockers - Wild Rose (Back 2 Basics Mix).mp3,Bombay Rockers,Wild Rose (Back 2 Basics Mix),True,exact,100.0,TRABBKX128F4285205,Bombay Rockers,Wild Rose (Back 2 Basics Mix)
Danilo Perez - Native Soul.mp3,Danilo Perez,Native Soul,True,exact,100.0,TRABCEC128F426456E,Danilo Perez,Native Soul
Blingtones - Sonnerie lalaleulé hi houuu.mp3,Blingtones,Sonnerie lalaleulé hi houuu,True,exact,100.0,TRABBZN12903CD9297,Blingtones,Sonnerie lalaleulé hi houuu
Los Manolos - Rumba de Barcelona.mp3,Los Manolos,Rumba de Barcelona,True,exact,100.0,TRABBBV128F42967D7,Los Manolos,Rumba De Barcelona
Stephy Tang - Leng Jing.mp3,Stephy Tang,Leng Jing,True,exact,100.0,TRAAZYI12903CB2EE4,Stephy Tang,Leng Jing
Line Renaud - Der kleine Dompfaff.mp3,Line Renaud,Der kleine Dompfaff,True,exact,100.0,TRABCEI128F424C983,Line Renaud,Der Kleine Dompfaff
Marc Shaiman - Main Title.mp3,Marc Shaiman,Main Title,False,,0.0,,,
Glad - Blessed Assurance.mp3,Glad,Blessed Assurance,True,exact,100.0,TRABAZH128F930419A,Glad,Blessed Assurance
Chase - Ten Tonne.mp3,Chase,Ten Tonne,False,,0.0,,,
Mitch Ryder - Jenny Take a Ride.mp3,Mitch Ryder,Jenny Take a Ride,True,exact,100.0,TRABBXU128F92FEF48,Mitch Ryder,Jenny Take a Ride
Pucho & His Latin Soul Brothers - Got My Mojo Workin.mp3,Pucho & His Latin Soul Brothers,Got My Mojo Workin,True,exact,100.0,TRABBTA128F933D304,Pucho & His Latin Soul Brothers,Got My Mojo Workin
Gwen Stefani - Harajuku Girls.mp3,Gwen Stefani,Harajuku Girls,True,exact,100.0,TRABCUQ128E0783E2B,Gwen Stefani,Harajuku Girls
Montserrat Caballé - La bohème_ Sono andati_ Fingevo di dormire.mp3,Montserrat Caballé,La bohème: Sono andati? Fingevo di dormire,False,,0.0,,,
Bitter End - Living Hell.mp3,Bitter End,Living Hell,True,exact,100.0,TRABCYE128F934CE1D,Bitter End,Living Hell
Ethel Merman - Small World.mp3,Ethel Merman,Small World,True,exact,100.0,TRABDDA12903CC007C,Ethel Merman,Small World
Steve Morse - Prognosis.mp3,Steve Morse,Prognosis,True,exact,100.0,TRABCXB128F4286BD3,Steve Morse,Prognosis
Maurice Larcange - Un peu d'amour et d'amitié.mp3,Maurice Larcange,Un peu d'amour et d'amitié,True,exact,100.0,TRABEAZ128F92E7FA9,Maurice Larcange,Un Peu D'Amour Et D'Amitié
A Static Lullaby - Toxic.mp3,A Static Lullaby,Toxic,False,,0.0,,,
40 Grit - Intro.mp3,40 Grit,Intro,True,exact,100.0,TRABCTK128F934B224,40 Grit,Intro
Backstreet Boys - Larger Than Life.mp3,Backstreet Boys,Larger Than Life,True,exact,100.0,TRABAFJ128F42AF24E,Backstreet Boys,Larger Than Life
"John Wesley - Disappeared (Live at Martyr's, Chicago - November 17, 2002).mp3",John Wesley,"Disappeared (Live at Martyr's, Chicago - November 17, 2002)",False,,0.0,,,
Lisa Lynne - Lake of Dreams.mp3,Lisa Lynne,Lake of Dreams,True,exact,100.0,TRABDVD128F4292CDF,Lisa Lynne,Lake Of Dreams
Luna Orbit Project - Midnight Star (Club Mix).mp3,Luna Orbit Project,Midnight Star (Club Mix),True,exact,100.0,TRABCAJ12903CDFCC2,Luna Orbit Project,Midnight Star
The Black Velvet Band - Dancing to a Standstill.mp3,The Black Velvet Band,Dancing to a Standstill,True,exact,100.0,TRAAZOZ12903C9CABF,The Black Velvet Band,Dancing To A Standstill
Coph Nia - Doppelgänger (Qliphothic Phantasmagoria).mp3,Coph Nia,Doppelgänger (Qliphothic Phantasmagoria),False,,0.0,,,
Brian Dullaghan - And I Love You So.mp3,Brian Dullaghan,And I Love You So,True,exact,100.0,TRABFMW12903CD352F,Brian Dullaghan,And I Love You So
Neil Sedaka - Because of You.mp3,Neil Sedaka,Because of You,True,exact,100.0,TRABDZC128F42AC23F,Neil Sedaka,Because Of You
All Time Low - Shameless.mp3,All Time Low,Shameless,True,exact,100.0,TRABFKN12903CAF61B,All Time Low,Shameless
"Eddy Arnold - Just a Little Lovin' (Will Go a Long, Long Way).mp3",Eddy Arnold,"Just a Little Lovin' (Will Go a Long, Long Way)",True,fuzzy_combined,95.23809523809523,TRABFGJ12903CF6A75,Eddy Arnold,Just A Little Lovin' (Will Go A Long Way)
Oasis - Morning Glory (Remastered).mp3,Oasis,Morning Glory (Remastered),True,exact,100.0,TRABEMC128F148EF2D,Oasis,Morning Glory
Richard Galliano - L'envers du decor.mp3,Richard Galliano,L'envers du decor,True,fuzzy_combined,88.23529411764706,TRABFPX128F9331F21,Richard Galliano,L' Envers Du Décor
Jauida - I don't Want to Be Alone Tonight.mp3,Jauida,I don't Want to Be Alone Tonight,True,exact,100.0,TRABEXK12903CCE19B,Jauida,I don't Want to Be Alone Tonight
Natural Elements - Mayday.mp3,Natural Elements,Mayday,True,exact,100.0,TRABDTV128E0791839,Natural Elements,Mayday
Stew - Tomorrow Gone.mp3,Stew,Tomorrow Gone,True,exact,100.0,TRABERS128F4247FE1,Stew,Tomorrow Gone
The Stolen Minks - I Hate You.mp3,The Stolen Minks,I Hate You,True,exact,100.0,TRABFYT128F9339BA6,The Stolen Minks,I Hate You
SNOWPATROL - We Wish You a Merry Christmas (Dance Version).mp3,SNOWPATROL,We Wish You a Merry Christmas (Dance Version),True,exact,100.0,TRABGLK128F9338730,SNOWPATROL,We Wish You A Merry Christmas
Extasick - Misanthrope.mp3,Extasick,Misanthrope,True,exact,100.0,TRABGDA128F92F69BB,Extasick,Misanthrope
Story of the Year - Swallow the Knife (Segue) (Live).mp3,Story of the Year,Swallow the Knife (Segue) (Live),True,fuzzy_combined,100.0,TRABDSK128F42443F1,Story Of The Year,Swallow The Knife (Live) (Segue)
Pat Travers - As My Life Flies (Live).mp3,Pat Travers,As My Life Flies (Live),True,fuzzy_combined,85.24590163934427,TRABGIJ128F92F5EC8,Pat Travers,As My Fire Flies
Die Fantastischen Vier - Böse (120 BPM).mp3,Die Fantastischen Vier,Böse (120 BPM),True,fuzzy_combined,87.09677419354838,TRABGMB12903CF50FE,Die Fantastischen Vier,Böse
Jay Tee & Baby Bash - All Over Me.mp3,Jay Tee & Baby Bash,All Over Me,True,exact,100.0,TRABFXR128F9350B92,Jay Tee & Baby Bash,All Over Me
Leonard Kwan - Hawaiian Chimes.mp3,Leonard Kwan,Hawaiian Chimes,True,exact,100.0,TRABHFK128F92F1271,Leonard Kwan,Hawaiian Chimes
"UFO - Chains Chains (Live at the Hammersmith Odeon, 15 April 1983).mp3",UFO,"Chains Chains (Live at the Hammersmith Odeon, 15 April 1983)",False,,0.0,,,
John Davis - Rudolph The Red-Nosed Reindeer.mp3,John Davis,Rudolph The Red-Nosed Reindeer,True,fuzzy_combined,88.17204301075269,TRABERG128F92FCD72,John Davis & Emma Doyle,Rudolph The Red-Nosed Reindeer
Jason Miles - Brighton by the Sea.mp3,Jason Miles,Brighton by the Sea,True,exact,100.0,TRABGYI128F428EDC5,Jason Miles,Brighton by the Sea
Debbie Davies - Little Sister.mp3,Debbie Davies,Little Sister,True,exact,100.0,TRABFTP12903CE6A47,Debbie Davies,Little Sister
Terry Snyder & The All Stars - Deep Night_Softly As In A Morning Sunrise (Medley).mp3,Terry Snyder & The All Stars,Deep Night/Softly As In A Morning Sunrise (Medley),True,fuzzy_combined,89.70588235294117,TRABICV128F146AEF8,Terry Snyder,Deep Night/Softly As In A Morning Sunrise (Medley)
True Believers - Turn Around.mp3,True Believers,Turn Around,True,exact,100.0,TRABHKR128F424944A,True Believers,Turn Around
VHS or Beta - The Melting Moon (Edit).mp3,VHS or Beta,The Melting Moon (Edit),True,exact,100.0,TRABHCE128F426361B,VHS Or Beta,The Melting Moon (Edit)
Orquesta Aragón - Ven Morena.mp3,Orquesta Aragón,Ven Morena,True,exact,100.0,TRABGWT128F9334E43,Orquesta Aragón,Ven Morena
Nelson Ned - A Mi No Me Importa.mp3,Nelson Ned,A Mi No Me Importa,True,exact,100.0,TRABGQG128F4275A1E,Nelson Ned,A Mi No Me Importa
Marcus Miller - Let Me Show You [I Just Want to Make You Smile].mp3,Marcus Miller,Let Me Show You [I Just Want to Make You Smile],True,exact,100.0,TRABIEL128F931E1F2,Marcus Miller,Let Me Show You [I Just Want To Make You Smile]
Ayo - Complain.mp3,Ayo,Complain,True,exact,100.0,TRABIKX128F930CE4F,Ayo,Complain
Taint - Hex Breaker.mp3,Taint,Hex Breaker,True,exact,100.0,TRABHBA128F424CF80,Taint,Hex Breaker
Charanga Forever - Tumba Tumba.mp3,Charanga Forever,Tumba Tumba,True,exact,100.0,TRABHTQ128F92DB038,Charanga Forever,Tumba Tumba
Bullet For My Valentine - Suffocating Under Words Of Sorrow (What Can I Do).mp3,Bullet For My Valentine,Suffocating Under Words Of Sorrow (What Can I Do),True,exact,100.0,TRABHVL128F92EFB0E,Bullet For My Valentine,Suffocating Under Words Of Sorrow (What Can I Do)
Helen Love - So Hot.mp3,Helen Love,So Hot,True,exact,100.0,TRABIWU12903CDF3B7,Helen Love,So Hot
Dropkick Murphys - Bloody Pig Pile (Live).mp3,Dropkick Murphys,Bloody Pig Pile (Live),True,exact,100.0,TRABGZL128F428A25B,Dropkick Murphys,Bloody Pig Pile (Live)
Rise Against - Everchanging.mp3,Rise Against,Everchanging,True,exact,100.0,TRABIQP128F427D0DD,Rise Against,Everchanging
Zuzu Bollin - Why Don't You Eat Where You Slept Last Night.mp3,Zuzu Bollin,Why Don't You Eat Where You Slept Last Night,True,exact,100.0,TRABHVF128F425A0C9,Zuzu Bollin,Why don't you eat where you slept last night ?
Public Image Limited - Ease (Remastered 2011).mp3,Public Image Limited,Ease (Remastered 2011),True,fuzzy_combined,91.30434782608697,TRABIPA128F1458F79,Public Image Ltd,Ease
Avril - Remix By Ana Rago - The Date (Remix By Ana Rago).mp3,Avril - Remix By Ana Rago,The Date (Remix By Ana Rago),True,exact,100.0,TRABGIA128F4226F8A,Avril - Remix By Ana Rago,The Date (Remix By Ana Rago)
Mons Leidvin Takle - Dansende Foran Speilet.mp3,Mons Leidvin Takle,Dansende Foran Speilet,True,exact,100.0,TRABIOZ12903CF3554,Mons Leidvin Takle,Dansende Foran Speilet
Philippe Sarde - Le presbytère n'a rien perdu de son charme.mp3,Philippe Sarde,Le presbytère n'a rien perdu de son charme,True,exact,100.0,TRABGUV128F9310D99,Philippe Sarde,Le Presbytère n'a rien perdu de son Charme
The Beatnuts - Monster for Music.mp3,The Beatnuts,Monster for Music,True,fuzzy_combined,92.85714285714286,TRABIJJ128F426A1C1,Beatnuts,Monster For Music
Les Hurlements d'Léo - L'accordéoniste.mp3,Les Hurlements d'Léo,L'accordéoniste,True,fuzzy_combined,91.66666666666666,TRABHNS128F93125B5,Les Hurlements D'leo,L'accordéoniste
MHS - State Of Chaos (Intro Mix).mp3,MHS,State Of Chaos (Intro Mix),False,,0.0,,,
Jackie Edwards - So Jah Seh.mp3,Jackie Edwards,So Jah Seh,True,exact,100.0,TRABJRW128F92EEABD,Jackie Edwards,So Jah Seh
Gregory Isaacs - Lady Of Your Calibre.mp3,Gregory Isaacs,Lady Of Your Calibre,True,exact,100.0,TRABJFO128F933DD61,Gregory Isaacs,Lady Of Your Calibre
