track_id,artist,title,key,mode,loudness,tempo,key_confidence,mode_confidence,h5_path
TRAAKDG128F42A0ECB,Shakira Featuring Wyclef Jean,Hips Don't Lie (featuring Wyclef Jean),10,0,-5.152,100.023,0.805,0.688,data/millionsongsubset_extracted/MillionSongSubset\A\A\K\TRAAKDG128F42A0ECB.h5
TRAAKNS12903CC5198,Robben Ford,I Got Over It (Album Version),11,0,-11.976,154.322,0.236,0.384,data/millionsongsubset_extracted/MillionSongSubset\A\A\K\TRAAKNS12903CC5198.h5
TRAAKJJ128F4228346,The Avengers,Juoksuhauta-twist (Elämä juoksuhaudoissa),10,1,-9.965,192.688,0.0,0.149,data/millionsongsubset_extracted/MillionSongSubset\A\A\K\TRAAKJJ128F4228346.h5
TRAAJXQ128F92E65BF,Cama,In This Life,1,0,-5.904,155.074,0.645,0.683,data/millionsongsubset_extracted/MillionSongSubset\A\A\J\TRAAJXQ128F92E65BF.h5
TRAAKVD12903CE8474,Dolce; Oscar G.,Fire (Oscar G Space Vocal Mix),11,0,-5.602,127.278,0.386,0.417,data/millionsongsubset_extracted/MillionSongSubset\A\A\K\TRAAKVD12903CE8474.h5
TRAAKVA128F934E69E,Xmilk,Sense And Trick,9,0,-4.633,104.153,0.138,0.452,data/millionsongsubset_extracted/MillionSongSubset\A\A\K\TRAAKVA128F934E69E.h5
TRAAKTK128F9343DCC,Soda Stereo,Te Hacen Falta Vitaminas,11,0,-3.818,175.421,0.0,0.036,data/millionsongsubset_extracted/MillionSongSubset\A\A\K\TRAAKTK128F9343DCC.h5
TRAALCM128F4264370,Toni Braxton Featuring Shaggy,Christmas In Jamaica,0,1,-5.21,149.94,0.782,0.662,data/millionsongsubset_extracted/MillionSongSubset\A\A\L\TRAALCM128F4264370.h5
TRAAKSB128F934D73A,Gil Semedo,Festa,11,1,-6.284,150.666,0.321,0.421,data/millionsongsubset_extracted/MillionSongSubset\A\A\K\TRAAKSB128F934D73A.h5
TRAAKXN128F92E71B1,Schizoid,Grim Prospects (Version 2 Remix),5,1,-1.925,86.091,0.441,0.372,data/millionsongsubset_extracted/MillionSongSubset\A\A\K\TRAAKXN128F92E71B1.h5
TRAAKQS128F4224DE1,Brazilian Tropical Orchestra,One Less Bell To Answer,5,1,-10.229,236.006,0.084,0.405,data/millionsongsubset_extracted/MillionSongSubset\A\A\K\TRAAKQS128F4224DE1.h5
TRAAKVZ12903D074BB,Britt Nicole,Hanging On (Medium Key Performance Track Without Background Vocals),6,1,-5.157,160.165,0.606,0.514,data/millionsongsubset_extracted/MillionSongSubset\A\A\K\TRAAKVZ12903D074BB.h5
TRAALDU128F930D56B,Perrey And Kingsley,Gossippo Perpetuo,0,1,-12.717,135.78,0.655,0.525,data/millionsongsubset_extracted/MillionSongSubset\A\A\L\TRAALDU128F930D56B.h5
TRAALHD12903D0BD6A,Eddie,No Control,9,1,-9.748,142.024,0.858,0.606,data/millionsongsubset_extracted/MillionSongSubset\A\A\L\TRAALHD12903D0BD6A.h5
TRAALRZ128F429024E,Suzanne Ciani,Mozart,2,1,-23.988,139.189,0.523,0.537,data/millionsongsubset_extracted/MillionSongSubset\A\A\L\TRAALRZ128F429024E.h5
TRAALZC128F92E11A6,Dolly Parton,Letter To Heaven,7,0,-11.965,114.027,0.0,0.181,data/millionsongsubset_extracted/MillionSongSubset\A\A\L\TRAALZC128F92E11A6.h5
TRAALNG12903D014E9,Enthroned,The Vitalized Shell,2,0,-4.878,135.535,0.735,0.838,data/millionsongsubset_extracted/MillionSongSubset\A\A\L\TRAALNG12903D014E9.h5
TRAALEO128F42A7AEA,Sven Tasnadi,2190 Dias Contigo,7,1,-12.28,122.967,0.792,0.646,data/millionsongsubset_extracted/MillionSongSubset\A\A\L\TRAALEO128F42A7AEA.h5
TRAALUX12903CFD50B,Johnny Osbourne,Lend Me Your Chopper,3,0,-9.741,163.445,0.445,0.496,data/millionsongsubset_extracted/MillionSongSubset\A\A\L\TRAALUX12903CFD50B.h5
TRAALSV128F4282B9B,Milan Band,Ciao Milan,8,1,-9.414,128.598,0.656,0.393,data/millionsongsubset_extracted/MillionSongSubset\A\A\L\TRAALSV128F4282B9B.h5
TRAAMII128F933B583,Word,Amalgama,9,1,-4.198,187.807,0.457,0.398,data/millionsongsubset_extracted/MillionSongSubset\A\A\M\TRAAMII128F933B583.h5
TRAAMES128F42AF068,Pearl Jam,Inside Job,4,0,-8.403,105.994,0.743,0.727,data/millionsongsubset_extracted/MillionSongSubset\A\A\M\TRAAMES128F42AF068.h5
TRAAMFT128F93128AD,Mastodon,The Czar: Usurper/Escape/Martyr/Spiral (Album Version),7,0,-5.884,118.433,0.539,0.617,data/millionsongsubset_extracted/MillionSongSubset\A\A\M\TRAAMFT128F93128AD.h5
TRAAMGJ12903CD315C,Kiril Valeri,Bulgarian Dream,11,1,-6.929,96.007,0.0,0.232,data/millionsongsubset_extracted/MillionSongSubset\A\A\M\TRAAMGJ12903CD315C.h5
TRAAMFG128F92FDEA2,Natalie Cole,Take A Look  (LP Version),8,1,-13.251,88.489,0.015,0.236,data/millionsongsubset_extracted/MillionSongSubset\A\A\M\TRAAMFG128F92FDEA2.h5
TRAALZN128F932D457,Rance Allen Group,Heaven is Where The Heart Is,7,1,-12.779,111.316,0.662,0.756,data/millionsongsubset_extracted/MillionSongSubset\A\A\L\TRAALZN128F932D457.h5
TRAAMKI128F428537A,Hank Locklin,We're Gonna Go Fishin',2,1,-12.772,148.357,0.826,0.936,data/millionsongsubset_extracted/MillionSongSubset\A\A\M\TRAAMKI128F428537A.h5
TRAAMJY128F92F5919,DJ Quik,Born and Raised In Compton,7,0,-6.998,181.115,0.025,0.312,data/millionsongsubset_extracted/MillionSongSubset\A\A\M\TRAAMJY128F92F5919.h5
TRAAMSO128EF348DCC,L.A. Guns,Bitch Is Back,5,0,-2.869,102.259,0.608,0.505,data/millionsongsubset_extracted/MillionSongSubset\A\A\M\TRAAMSO128EF348DCC.h5
TRAAMPA128F92E7D0D,Descendents,Orgofart,6,0,-28.347,89.495,0.006,0.127,data/millionsongsubset_extracted/MillionSongSubset\A\A\M\TRAAMPA128F92E7D0D.h5
TRAAMKL128F9347D8A,BT,Robbers Kill Cop,1,0,-18.147,136.164,0.0,0.0,data/millionsongsubset_extracted/MillionSongSubset\A\A\M\TRAAMKL128F9347D8A.h5
TRAAMXP128F4264F6A,Bare Jr.,Naked Albino,10,1,-7.309,107.529,0.647,0.54,data/millionsongsubset_extracted/MillionSongSubset\A\A\M\TRAAMXP128F4264F6A.h5
TRAAMZB12903CAB002,Norrie Paramor,Dearly Beloved,9,1,-25.694,79.731,0.753,0.629,data/millionsongsubset_extracted/MillionSongSubset\A\A\M\TRAAMZB12903CAB002.h5
TRAAMKW128F4249CF0,The Jordanaires,Sweet By And By,5,1,-17.308,159.582,0.526,0.595,data/millionsongsubset_extracted/MillionSongSubset\A\A\M\TRAAMKW128F4249CF0.h5
TRAAMYQ128F148B753,Shelley Fabares,Johnny Loves Me (LP Version),0,1,-15.351,99.408,0.675,0.353,data/millionsongsubset_extracted/MillionSongSubset\A\A\M\TRAAMYQ128F148B753.h5
TRAAMKP12903CC74F4,2-4 Grooves feat. Reki D.,Relax,4,0,-7.661,126.941,0.648,0.629,data/millionsongsubset_extracted/MillionSongSubset\A\A\M\TRAAMKP12903CC74F4.h5
TRAANMF12903CEAFEF,Ladybug,Snapshot,10,1,-9.632,126.95,0.432,0.304,data/millionsongsubset_extracted/MillionSongSubset\A\A\N\TRAANMF12903CEAFEF.h5
TRAANKK128F42531BC,Angelo Badalamenti,Taryns Deepest Fear,4,0,-17.623,139.136,0.694,0.591,data/millionsongsubset_extracted/MillionSongSubset\A\A\N\TRAANKK128F42531BC.h5
TRAANTD128F9323B23,Brixx,7 Miles,11,0,-11.708,138.003,0.7,0.319,data/millionsongsubset_extracted/MillionSongSubset\A\A\N\TRAANTD128F9323B23.h5
TRAANBH128F9345A6C,Diesel Boy,Cooler Than You,11,1,-4.793,133.729,0.724,0.583,data/millionsongsubset_extracted/MillionSongSubset\A\A\N\TRAANBH128F9345A6C.h5
TRAANRI12903CD0A9C,Bandido,End Of The Road (Head Hornys Remix),6,1,-5.671,144.812,0.598,0.532,data/millionsongsubset_extracted/MillionSongSubset\A\A\N\TRAANRI12903CD0A9C.h5
TRAANLZ128F934EC42,Jim Chappell,Still,0,1,-19.821,76.693,0.693,0.528,data/millionsongsubset_extracted/MillionSongSubset\A\A\N\TRAANLZ128F934EC42.h5
TRAANLO128F422AE37,Cradle Of Filth,Summer Dying Fast,2,0,-6.2,193.693,0.341,0.369,data/millionsongsubset_extracted/MillionSongSubset\A\A\N\TRAANLO128F422AE37.h5
TRAAMZR128F9315DCC,Gary Hobbs,The Look Of Love,0,1,-9.435,188.502,0.403,0.578,data/millionsongsubset_extracted/MillionSongSubset\A\A\M\TRAAMZR128F9315DCC.h5
TRAAOIN128F9303790,Test Icicles,Snowball,4,0,-4.172,75.031,0.441,0.326,data/millionsongsubset_extracted/MillionSongSubset\A\A\O\TRAAOIN128F9303790.h5
TRAAOTD128F42322FC,Mance Lipscomb,Going Down Slow,11,1,-23.527,97.981,0.681,0.541,data/millionsongsubset_extracted/MillionSongSubset\A\A\O\TRAAOTD128F42322FC.h5
TRAAOPW128F428AE31,React,Drunk Alone,10,0,-3.422,143.231,0.634,0.52,data/millionsongsubset_extracted/MillionSongSubset\A\A\O\TRAAOPW128F428AE31.h5
TRAANTZ128E0792529,Nine Inch Nails,The Frail,7,0,-16.968,130.284,0.576,0.621,data/millionsongsubset_extracted/MillionSongSubset\A\A\N\TRAANTZ128E0792529.h5
TRAAOEH128F426A82F,Leland Martin,Stone Cold Fingers (Bonus Track),4,1,-10.647,159.968,0.852,0.743,data/millionsongsubset_extracted/MillionSongSubset\A\A\O\TRAAOEH128F426A82F.h5
TRAAOJI128F1458DCD,Heaven 17,(We Don't Need This) Fascist Groove Thang,7,1,-10.756,150.837,0.473,0.505,data/millionsongsubset_extracted/MillionSongSubset\A\A\O\TRAAOJI128F1458DCD.h5
TRAAORY128F934984F,Sven Tasnadi,Charisma,11,1,-12.26,123.993,0.259,0.462,data/millionsongsubset_extracted/MillionSongSubset\A\A\O\TRAAORY128F934984F.h5
TRAAODT12903D0D16E,Susana Seivane,Para Milladoiro,10,1,-13.038,152.013,0.881,0.901,data/millionsongsubset_extracted/MillionSongSubset\A\A\O\TRAAODT12903D0D16E.h5
TRAAOXM12903CFB3B0,Moss,Silent Hill,2,1,-7.672,111.079,0.144,0.287,data/millionsongsubset_extracted/MillionSongSubset\A\A\O\TRAAOXM12903CFB3B0.h5
TRAAPFQ128F42684DB,Dimmu Borgir,Master Of Disharmony,6,0,-4.2,140.458,0.34,0.34,data/millionsongsubset_extracted/MillionSongSubset\A\A\P\TRAAPFQ128F42684DB.h5
TRAAOTT128F9342E04,Flávio José,Jogo Limpo,3,1,-8.639,168.323,0.372,0.467,data/millionsongsubset_extracted/MillionSongSubset\A\A\O\TRAAOTT128F9342E04.h5
TRAAOTT128F14AE002,Scott Wesley Brown,All Rise,2,1,-9.435,137.288,0.783,0.704,data/millionsongsubset_extracted/MillionSongSubset\A\A\O\TRAAOTT128F14AE002.h5
TRAAPIV128F1493132,Gary Moore,What Are We Here For,2,1,-6.951,153.862,0.04,0.148,data/millionsongsubset_extracted/MillionSongSubset\A\A\P\TRAAPIV128F1493132.h5
TRAAOYG128F9314996,Pery Ribeiro,Our Love Is Here To Stay,0,1,-13.668,133.009,0.097,0.325,data/millionsongsubset_extracted/MillionSongSubset\A\A\O\TRAAOYG128F9314996.h5
TRAAPGF128F1458F8B,Public Image Ltd,(This Is Not A) Love Song (Live),0,1,-16.433,132.506,0.551,0.583,data/millionsongsubset_extracted/MillionSongSubset\A\A\P\TRAAPGF128F1458F8B.h5
TRAAPCC128F42519A7,Soular,Everything Changes,6,1,-6.885,146.577,0.516,0.59,data/millionsongsubset_extracted/MillionSongSubset\A\A\P\TRAAPCC128F42519A7.h5
TRAAPWD128F931ACD4,Deekline & Wizard,Sun Is Shining,0,1,-6.947,90.648,0.674,0.556,data/millionsongsubset_extracted/MillionSongSubset\A\A\P\TRAAPWD128F931ACD4.h5
TRAAPPQ128F14961F5,The B-52's,Wig,0,1,-9.628,124.086,0.427,0.398,data/millionsongsubset_extracted/MillionSongSubset\A\A\P\TRAAPPQ128F14961F5.h5
TRAAQBF12903CF796B,Hem,Have Yourself A Merry Little Christmas,5,1,-15.736,89.86,0.783,0.674,data/millionsongsubset_extracted/MillionSongSubset\A\A\Q\TRAAQBF12903CF796B.h5
TRAAPSQ12903CAE86A,Sex Pistols,God Save the Queen (Live),9,1,-3.736,145.518,0.558,0.533,data/millionsongsubset_extracted/MillionSongSubset\A\A\P\TRAAPSQ12903CAE86A.h5
TRAAPLS12903CB2D40,Pascal Sangla,Une petite pause,9,1,-14.737,93.238,0.847,0.639,data/millionsongsubset_extracted/MillionSongSubset\A\A\P\TRAAPLS12903CB2D40.h5
TRAAPVV128F425D64C,Chris Brown,Forever,1,1,-4.376,139.998,0.638,0.371,data/millionsongsubset_extracted/MillionSongSubset\A\A\P\TRAAPVV128F425D64C.h5
TRAAPQQ128F427C750,Dakis,Perasmena Mesanihta,2,0,-8.46,66.765,0.558,0.54,data/millionsongsubset_extracted/MillionSongSubset\A\A\P\TRAAPQQ128F427C750.h5
TRAAPXK128F934DF25,Daniela Dessì,New Age,2,0,-12.279,140.334,0.706,0.629,data/millionsongsubset_extracted/MillionSongSubset\A\A\P\TRAAPXK128F934DF25.h5
TRAAQCK128F92E8C33,Lily Allen,U Killed It,9,1,-5.871,156.097,0.594,0.509,data/millionsongsubset_extracted/MillionSongSubset\A\A\Q\TRAAQCK128F92E8C33.h5
TRAAQLJ128F428E870,Bebo & Cigala,Inolvidable,2,0,-14.509,132.967,0.414,0.485,data/millionsongsubset_extracted/MillionSongSubset\A\A\Q\TRAAQLJ128F428E870.h5
TRAAQIH128F428BDEA,Busdriver,(Bloody Paw On The) Kill Floor,6,1,-6.258,155.038,0.211,0.363,data/millionsongsubset_extracted/MillionSongSubset\A\A\Q\TRAAQIH128F428BDEA.h5
TRAAQDJ128F92F95E0,Pentangle,Rain And Snow,5,1,-12.053,179.501,0.579,0.405,data/millionsongsubset_extracted/MillionSongSubset\A\A\Q\TRAAQDJ128F92F95E0.h5
TRAAQDL12903CA8FB5,DJ Dips,Gerra De De,1,1,-6.248,86.689,0.611,0.544,data/millionsongsubset_extracted/MillionSongSubset\A\A\Q\TRAAQDL12903CA8FB5.h5
TRAAQLE128F424AE71,Byther Smith,I Wish My Mother Was Here,1,1,-11.702,117.168,0.826,0.912,data/millionsongsubset_extracted/MillionSongSubset\A\A\Q\TRAAQLE128F424AE71.h5
TRAAQEV12903CB5459,Ana Bekuta,Kako mi je pitas sad,0,1,-13.703,160.261,0.757,0.637,data/millionsongsubset_extracted/MillionSongSubset\A\A\Q\TRAAQEV12903CB5459.h5
TRAAQFC128F425ED83,Jason Miles,Voices On The Corner,10,0,-9.716,101.03,0.391,0.316,data/millionsongsubset_extracted/MillionSongSubset\A\A\Q\TRAAQFC128F425ED83.h5
TRAAQWF128F92D1AAD,Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd,Ernesto Nazareth,9,0,-24.597,169.775,0.206,0.323,data/millionsongsubset_extracted/MillionSongSubset\A\A\Q\TRAAQWF128F92D1AAD.h5
TRAAQZF12903CEDCB8,Brian Keane,Battle Of The Rosebud / Cries,4,1,-29.295,117.667,0.0,0.0,data/millionsongsubset_extracted/MillionSongSubset\A\A\Q\TRAAQZF12903CEDCB8.h5
TRAAQUF12903CDF4A4,The Willis Brothers,Give Me 40 Acres (To Turn This Rig Around),7,1,-9.258,121.983,0.804,0.728,data/millionsongsubset_extracted/MillionSongSubset\A\A\Q\TRAAQUF12903CDF4A4.h5
TRAAQYN128F92ED77E,S.U.P,The Cube (Live),11,0,-8.161,137.862,0.582,0.606,data/millionsongsubset_extracted/MillionSongSubset\A\A\Q\TRAAQYN128F92ED77E.h5
TRAAQPS128F429161D,Bongzilla,Witch Weed (Live),9,1,-6.788,95.882,0.535,0.333,data/millionsongsubset_extracted/MillionSongSubset\A\A\Q\TRAAQPS128F429161D.h5
TRAAQOH128F4265CE6,Bizarre Inc,Miracle,11,1,-9.062,139.91,1.0,0.726,data/millionsongsubset_extracted/MillionSongSubset\A\A\Q\TRAAQOH128F4265CE6.h5
TRAAQYU12903CE68CE,Boogie Pimps,Get Back Down,1,1,-6.751,83.326,0.46,0.716,data/millionsongsubset_extracted/MillionSongSubset\A\A\Q\TRAAQYU12903CE68CE.h5
TRAAQUC128F9322A82,The Gone Jackals,Not Buried Deep Enough,4,1,-12.772,135.175,0.685,0.418,data/millionsongsubset_extracted/MillionSongSubset\A\A\Q\TRAAQUC128F9322A82.h5
TRAAQZQ128EF35C51A,Aberdeen,Beyond the Light,9,1,-12.658,90.908,0.731,0.577,data/millionsongsubset_extracted/MillionSongSubset\A\A\Q\TRAAQZQ128EF35C51A.h5
TRAARSF12903CD1B12,Butterfly Temple,Iskorosten' (instr.),8,1,-10.777,159.895,0.246,0.326,data/millionsongsubset_extracted/MillionSongSubset\A\A\R\TRAARSF12903CD1B12.h5
TRAASFP128F42980BD,Orbital,Illuminate,0,1,-6.531,125.975,0.509,0.519,data/millionsongsubset_extracted/MillionSongSubset\A\A\S\TRAASFP128F42980BD.h5
TRAASDM12903CD474E,20/20,It Goes On,6,1,-12.99,101.229,1.0,0.947,data/millionsongsubset_extracted/MillionSongSubset\A\A\S\TRAASDM12903CD474E.h5
TRAARRG12903CDB456,Gloriana,Pulecenella 'e mò,0,0,-17.522,161.054,0.437,0.465,data/millionsongsubset_extracted/MillionSongSubset\A\A\R\TRAARRG12903CDB456.h5
TRAARUN128F932B1A0,Grant Geissman,Big Stax/High Volts (Album Version),9,1,-9.993,128.219,0.802,0.463,data/millionsongsubset_extracted/MillionSongSubset\A\A\R\TRAARUN128F932B1A0.h5
TRAASEO128F9337C48,José Augusto,Pecado De Amor,0,1,-8.339,98.859,0.106,0.324,data/millionsongsubset_extracted/MillionSongSubset\A\A\S\TRAASEO128F9337C48.h5
TRAARHS128F931689D,The Killers,Spaceman,4,1,-6.546,151.953,0.49,0.469,data/millionsongsubset_extracted/MillionSongSubset\A\A\R\TRAARHS128F931689D.h5
TRAASQC128F93480F0,Rise Against,Amber Changing,4,1,-3.803,186.254,0.355,0.354,data/millionsongsubset_extracted/MillionSongSubset\A\A\S\TRAASQC128F93480F0.h5
TRAASUZ128F9314950,Korn,Hey Daddy,7,1,-6.694,94.057,0.435,0.467,data/millionsongsubset_extracted/MillionSongSubset\A\A\S\TRAASUZ128F9314950.h5
TRAASKO128F427CE1C,N.W.A.,A B***** Is A B***** (Edited),9,1,-8.91,97.099,0.445,0.419,data/millionsongsubset_extracted/MillionSongSubset\A\A\S\TRAASKO128F427CE1C.h5
TRAASIG128F92C3A6B,Moonsorrow,Ukkosenjumalan poika,9,1,-4.178,124.237,0.764,0.561,data/millionsongsubset_extracted/MillionSongSubset\A\A\S\TRAASIG128F92C3A6B.h5
TRAASGM128EF34DBB0,Bone Thugs-N-Harmony / Akon,Never Forget Me,1,1,-6.933,154.09,0.529,0.317,data/millionsongsubset_extracted/MillionSongSubset\A\A\S\TRAASGM128EF34DBB0.h5
TRAASKQ128F4265E04,Rage Against The Machine,Kick Out The Jams,9,1,-2.069,140.63,0.539,0.379,data/millionsongsubset_extracted/MillionSongSubset\A\A\S\TRAASKQ128F4265E04.h5
TRAASOD128F428154C,Jazz Gillum,Me And My Buddy,0,0,-16.844,101.41,0.04,0.123,data/millionsongsubset_extracted/MillionSongSubset\A\A\S\TRAASOD128F428154C.h5
TRAASSO12903CDD2FF,Ultraviolence,Murder Academy,1,1,-10.57,210.47,0.745,0.556,data/millionsongsubset_extracted/MillionSongSubset\A\A\S\TRAASSO12903CDD2FF.h5
TRAATMY128F149562F,U2,Kite Live from Sydney,3,1,-7.614,134.083,0.878,0.916,data/millionsongsubset_extracted/MillionSongSubset\A\A\T\TRAATMY128F149562F.h5
TRAATGM12903C9CD7C,Tantric,Walk Away,2,1,-1.843,106.698,0.796,0.732,data/millionsongsubset_extracted/MillionSongSubset\A\A\T\TRAATGM12903C9CD7C.h5
TRAATLC12903D0172B,The Irish Tenors,Mountains Of Mourne,10,1,-19.794,152.258,0.045,0.344,data/millionsongsubset_extracted/MillionSongSubset\A\A\T\TRAATLC12903D0172B.h5
TRAASYO128F4263883,Sir Neville Marriner,4 Sea Interludes Op. 33a: Storm,4,1,-16.753,100.349,0.517,0.396,data/millionsongsubset_extracted/MillionSongSubset\A\A\S\TRAASYO128F4263883.h5
TRAATJK128F9339179,Xcultures,Smile,9,0,-16.006,107.177,0.054,0.334,data/millionsongsubset_extracted/MillionSongSubset\A\A\T\TRAATJK128F9339179.h5
TRAATBN128F14ACE82,James Horner,Atmosphere Station,9,1,-38.525,90.084,0.137,0.399,data/millionsongsubset_extracted/MillionSongSubset\A\A\T\TRAATBN128F14ACE82.h5
TRAATIU128F4291A84,Mastodon,Shadows That Move,2,1,-3.937,89.78,0.604,0.402,data/millionsongsubset_extracted/MillionSongSubset\A\A\T\TRAATIU128F4291A84.h5
TRAASZE128F93499AE,Agnes,I Need You Now,7,1,-4.376,124.009,0.727,0.552,data/millionsongsubset_extracted/MillionSongSubset\A\A\S\TRAASZE128F93499AE.h5
TRAATQC128F425AF61,Alexandre Desplat,Palmer enquête,7,0,-16.942,128.173,0.417,0.524,data/millionsongsubset_extracted/MillionSongSubset\A\A\T\TRAATQC128F425AF61.h5
TRAATMY128F9334DAC,Little Joe,Loco (Crazy),5,1,-10.274,106.398,0.606,0.598,data/millionsongsubset_extracted/MillionSongSubset\A\A\T\TRAATMY128F9334DAC.h5
TRAATNJ128F42631BA,Korn,Ever Be,10,1,-5.912,160.022,0.439,0.383,data/millionsongsubset_extracted/MillionSongSubset\A\A\T\TRAATNJ128F42631BA.h5
TRAATOA12903CAD615,Percy Faith,Yesterdays,0,0,-15.578,86.141,0.837,0.718,data/millionsongsubset_extracted/MillionSongSubset\A\A\T\TRAATOA12903CAD615.h5
TRAATXO128F92D97A6,Jerry Butler,Moon River - Original,2,1,-13.135,105.24,0.426,0.45,data/millionsongsubset_extracted/MillionSongSubset\A\A\T\TRAATXO128F92D97A6.h5
TRAATWQ12903CC5BA8,Prozak,Go To Hell,8,1,-6.021,88.835,0.364,0.433,data/millionsongsubset_extracted/MillionSongSubset\A\A\T\TRAATWQ12903CC5BA8.h5
TRAATNN128F92FD35F,Blind Blake & The Royal Victoria Hotel Calypsos,Oh Look Misery,7,1,-7.108,101.492,0.497,0.494,data/millionsongsubset_extracted/MillionSongSubset\A\A\T\TRAATNN128F92FD35F.h5
TRAATPA128F146753C,Extreme,Teacher's Pet,1,1,-9.334,120.097,0.306,0.369,data/millionsongsubset_extracted/MillionSongSubset\A\A\T\TRAATPA128F146753C.h5
TRAAUKK128F933A680,Soda Stereo,Terapia De Amor Intensiva,7,1,-11.356,91.328,0.403,0.196,data/millionsongsubset_extracted/MillionSongSubset\A\A\U\TRAAUKK128F933A680.h5
TRAAUIH128F4254C9D,Warrior King,Empress So Divine,10,1,-4.779,241.877,0.693,0.501,data/millionsongsubset_extracted/MillionSongSubset\A\A\U\TRAAUIH128F4254C9D.h5
TRAAUEO128E0780CB9,Placebo,English Summer Rain,10,0,-7.255,108.264,0.532,0.523,data/millionsongsubset_extracted/MillionSongSubset\A\A\U\TRAAUEO128E0780CB9.h5
TRAAUDN128F933F20D,Delta 9,Infidel,2,1,-9.506,109.636,0.171,0.24,data/millionsongsubset_extracted/MillionSongSubset\A\A\U\TRAAUDN128F933F20D.h5
TRAAUGD128F42734DA,Tam Tam Go!,Spanish Shuffle (Album Version),9,1,-7.684,119.524,0.51,0.456,data/millionsongsubset_extracted/MillionSongSubset\A\A\U\TRAAUGD128F42734DA.h5
TRAAUMJ128F933BDB6,LORE,Haunting,8,1,-8.147,130.062,0.9,0.702,data/millionsongsubset_extracted/MillionSongSubset\A\A\U\TRAAUMJ128F933BDB6.h5
TRAATZQ128F425E5F1,Yvette Horner,La Plus Bath Des Javas,7,1,-6.893,162.385,0.881,0.724,data/millionsongsubset_extracted/MillionSongSubset\A\A\T\TRAATZQ128F425E5F1.h5
TRAAUGZ128F9307F78,Gertrudis,Intro,9,0,-12.385,97.76,0.0,0.0,data/millionsongsubset_extracted/MillionSongSubset\A\A\U\TRAAUGZ128F9307F78.h5
TRAAVDZ128F148C948,Bert Kaempfert And His Orchestra,Just As Much As Ever,0,1,-10.328,105.181,0.377,0.395,data/millionsongsubset_extracted/MillionSongSubset\A\A\V\TRAAVDZ128F148C948.h5
TRAAUZX128F92F3D53,Rah Digga (Featuring Outsidaz),The Last Word (Amended Version),7,1,-7.307,201.802,0.638,0.684,data/millionsongsubset_extracted/MillionSongSubset\A\A\U\TRAAUZX128F92F3D53.h5
TRAAUMZ12903CA97DC,Carl Doy with NZSO,The First Noel,2,1,-16.527,94.658,0.954,0.647,data/millionsongsubset_extracted/MillionSongSubset\A\A\U\TRAAUMZ12903CA97DC.h5
TRAAUZI12903CAFD53,The Nightraver & The Magican,Drop the Bass,6,1,-5.483,184.981,0.741,0.548,data/millionsongsubset_extracted/MillionSongSubset\A\A\U\TRAAUZI12903CAFD53.h5
TRAAUSW128F426646E,Horace Andy,Musical Episode,10,0,-10.173,102.055,0.166,0.211,data/millionsongsubset_extracted/MillionSongSubset\A\A\U\TRAAUSW128F426646E.h5
TRAAUMN128F4273561,Soul Asylum,Lies Of Hate,11,0,-6.582,68.734,0.905,0.883,data/millionsongsubset_extracted/MillionSongSubset\A\A\U\TRAAUMN128F4273561.h5
TRAAVAH128F4284D7C,RUN-DMC,Hard Times,1,1,-12.75,119.67,0.572,0.382,data/millionsongsubset_extracted/MillionSongSubset\A\A\V\TRAAVAH128F4284D7C.h5
TRAAUWD128F930DD4E,Jimmy Wakely,Beautiful Brown eyes,2,1,-14.123,109.065,0.745,0.704,data/millionsongsubset_extracted/MillionSongSubset\A\A\U\TRAAUWD128F930DD4E.h5
TRAAVGB12903CFAA99,Hank Locklin,Filipino Baby,9,1,-9.668,165.668,0.703,0.653,data/millionsongsubset_extracted/MillionSongSubset\A\A\V\TRAAVGB12903CFAA99.h5
TRAAVIT128F92E657C,Nightwish,Escapist,3,1,-4.144,143.97,0.569,0.591,data/millionsongsubset_extracted/MillionSongSubset\A\A\V\TRAAVIT128F92E657C.h5
TRAAVOU128F422F292,Silverstein,Always And Never (Album Version),2,1,-1.998,108.499,0.548,0.602,data/millionsongsubset_extracted/MillionSongSubset\A\A\V\TRAAVOU128F422F292.h5
TRAAVIH12903CFAC90,Lady May,The Boss,1,1,-5.444,188.056,0.695,0.61,data/millionsongsubset_extracted/MillionSongSubset\A\A\V\TRAAVIH12903CFAC90.h5
TRAAVKY12903CBBB93,Frank Chacksfield,Someone to Watch Over Me,7,1,-20.964,0.0,0.569,0.623,data/millionsongsubset_extracted/MillionSongSubset\A\A\V\TRAAVKY12903CBBB93.h5
TRAAVJL128F14ACADD,Angelo Badalamenti,Jeffrey's Dark Side,6,1,-18.349,61.883,0.163,0.348,data/millionsongsubset_extracted/MillionSongSubset\A\A\V\TRAAVJL128F14ACADD.h5
TRAAVNN128F428A85D,Cesar Camargo Mariano/Helio Delmiro,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,9,1,-11.877,163.167,0.577,0.4,data/millionsongsubset_extracted/MillionSongSubset\A\A\V\TRAAVNN128F428A85D.h5
